,TAG,DescripcionEquipo,GrupoTS,GrupoHR,EqSAP,PuntoMedida,GrupoHREQ,Contador,HRPuesto,EstrategiaMTTO,HRDescripcion,HRContador,Estrategia,pos,Actividades,Puesto,ClaseOT,ACant,AHoras,posHRContador,Frecuencia,Material,MCantidad
5767,4561-PU-40856,BOMBA ZENIT-ATEX BLUEPRO 20M3/H,9.0,MBOM050,10016796,13309,MBOM050,E5,TEC-ELE,PREV,PREV_ELE_BOMBA_ZENIT-ATIX BLUEPRO,MBOM050E5,HOR002,20,Mtto de cable a tierra de motor 8000H,TEC-ELE,PM01,2.0,0.5,MBOM050E520,HL,,
5768,4561-PU-40857,BOMBA ZENIT-ATEX BLUEPRO 20M3/H,9.0,MBOM050,10016797,13313,MBOM050,E5,TEC-ELE,PREV,PREV_ELE_BOMBA_ZENIT-ATIX BLUEPRO,MBOM050E5,HOR002,20,Mtto de cable a tierra de motor 8000H,TEC-ELE,PM01,2.0,0.5,MBOM050E520,HL,,
5769,4561-PU-40861,BOMBA ZENIT-ATEX BLUEPRO 20M3/H,9.0,MBOM050,10016798,13317,MBOM050,E5,TEC-ELE,PREV,PREV_ELE_BOMBA_ZENIT-ATIX BLUEPRO,MBOM050E5,HOR002,20,Mtto de cable a tierra de motor 8000H,TEC-ELE,PM01,2.0,0.5,MBOM050E520,HL,,
5770,4561-PU-40862,BOMBA ZENIT-ATEX BLUEPRO 20M3/H,9.0,MBOM050,10016799,13321,MBOM050,E5,TEC-ELE,PREV,PREV_ELE_BOMBA_ZENIT-ATIX BLUEPRO,MBOM050E5,HOR002,20,Mtto de cable a tierra de motor 8000H,TEC-ELE,PM01,2.0,0.5,MBOM050E520,HL,,
5771,4561-PU-40869,BOMBA ZENIT-ATEX BLUEPRO 20M3/H,9.0,MBOM050,10016803,13325,MBOM050,E5,TEC-ELE,PREV,PREV_ELE_BOMBA_ZENIT-ATIX BLUEPRO,MBOM050E5,HOR002,20,Mtto de cable a tierra de motor 8000H,TEC-ELE,PM01,2.0,0.5,MBOM050E520,HL,,
5772,4561-PU-40870,BOMBA ZENIT-ATEX BLUEPRO 20M3/H,9.0,MBOM050,10016804,13329,MBOM050,E5,TEC-ELE,PREV,PREV_ELE_BOMBA_ZENIT-ATIX BLUEPRO,MBOM050E5,HOR002,20,Mtto de cable a tierra de motor 8000H,TEC-ELE,PM01,2.0,0.5,MBOM050E520,HL,,
5773,4561-PU-40877,BOMBA ZENIT-ATEX BLUEPRO 20M3/H,9.0,MBOM050,10016807,13341,MBOM050,E5,TEC-ELE,PREV,PREV_ELE_BOMBA_ZENIT-ATIX BLUEPRO,MBOM050E5,HOR002,20,Mtto de cable a tierra de motor 8000H,TEC-ELE,PM01,2.0,0.5,MBOM050E520,HL,,
5774,4561-PU-40878,BOMBA ZENIT-ATEX BLUEPRO 20M3/H,9.0,MBOM050,10016808,13345,MBOM050,E5,TEC-ELE,PREV,PREV_ELE_BOMBA_ZENIT-ATIX BLUEPRO,MBOM050E5,HOR002,20,Mtto de cable a tierra de motor 8000H,TEC-ELE,PM01,2.0,0.5,MBOM050E520,HL,,
5775,4331-PU-40650,BOMBA,9.0,MBOM050,10016828,13362,MBOM050,E5,TEC-ELE,PREV,PREV_ELE_BOMBA_ZENIT-ATIX BLUEPRO,MBOM050E5,HOR002,20,Mtto de cable a tierra de motor 8000H,TEC-ELE,PM01,2.0,0.5,MBOM050E520,HL,,
5776,4331-PU-40651,BOMBA,9.0,MBOM050,10016829,13366,MBOM050,E5,TEC-ELE,PREV,PREV_ELE_BOMBA_ZENIT-ATIX BLUEPRO,MBOM050E5,HOR002,20,Mtto de cable a tierra de motor 8000H,TEC-ELE,PM01,2.0,0.5,MBOM050E520,HL,,
5777,4331-PU-40656,BOMBA,9.0,MBOM050,10016830,13370,MBOM050,E5,TEC-ELE,PREV,PREV_ELE_BOMBA_ZENIT-ATIX BLUEPRO,MBOM050E5,HOR002,20,Mtto de cable a tierra de motor 8000H,TEC-ELE,PM01,2.0,0.5,MBOM050E520,HL,,
5778,4331-PU-40657,BOMBA,9.0,MBOM050,10016831,13374,MBOM050,E5,TEC-ELE,PREV,PREV_ELE_BOMBA_ZENIT-ATIX BLUEPRO,MBOM050E5,HOR002,20,Mtto de cable a tierra de motor 8000H,TEC-ELE,PM01,2.0,0.5,MBOM050E520,HL,,
5779,4331-PU-40663,BOMBA,9.0,MBOM050,10016834,13378,MBOM050,E5,TEC-ELE,PREV,PREV_ELE_BOMBA_ZENIT-ATIX BLUEPRO,MBOM050E5,HOR002,20,Mtto de cable a tierra de motor 8000H,TEC-ELE,PM01,2.0,0.5,MBOM050E520,HL,,
5780,4331-PU-40669,BOMBA,7.0,MBOM050,10016836,13386,MBOM050,E5,TEC-ELE,PREV,PREV_ELE_BOMBA_ZENIT-ATIX BLUEPRO,MBOM050E5,HOR002,30,Mtto botonera campo bomba 4000H,TEC-ELE,PM01,2.0,0.5,MBOM050E530,HE,,
5781,4561-PU-40856,BOMBA ZENIT-ATEX BLUEPRO 20M3/H,9.0,MBOM050,10016796,13309,MBOM050,E5,TEC-ELE,PREV,PREV_ELE_BOMBA_ZENIT-ATIX BLUEPRO,MBOM050E5,HOR002,30,Mtto botonera campo bomba 4000H,TEC-ELE,PM01,2.0,0.5,MBOM050E530,HE,,
5782,4561-PU-40857,BOMBA ZENIT-ATEX BLUEPRO 20M3/H,9.0,MBOM050,10016797,13313,MBOM050,E5,TEC-ELE,PREV,PREV_ELE_BOMBA_ZENIT-ATIX BLUEPRO,MBOM050E5,HOR002,30,Mtto botonera campo bomba 4000H,TEC-ELE,PM01,2.0,0.5,MBOM050E530,HE,,
5783,4561-PU-40861,BOMBA ZENIT-ATEX BLUEPRO 20M3/H,9.0,MBOM050,10016798,13317,MBOM050,E5,TEC-ELE,PREV,PREV_ELE_BOMBA_ZENIT-ATIX BLUEPRO,MBOM050E5,HOR002,30,Mtto botonera campo bomba 4000H,TEC-ELE,PM01,2.0,0.5,MBOM050E530,HE,,
5784,4561-PU-40862,BOMBA ZENIT-ATEX BLUEPRO 20M3/H,9.0,MBOM050,10016799,13321,MBOM050,E5,TEC-ELE,PREV,PREV_ELE_BOMBA_ZENIT-ATIX BLUEPRO,MBOM050E5,HOR002,30,Mtto botonera campo bomba 4000H,TEC-ELE,PM01,2.0,0.5,MBOM050E530,HE,,
5785,4561-PU-40869,BOMBA ZENIT-ATEX BLUEPRO 20M3/H,9.0,MBOM050,10016803,13325,MBOM050,E5,TEC-ELE,PREV,PREV_ELE_BOMBA_ZENIT-ATIX BLUEPRO,MBOM050E5,HOR002,30,Mtto botonera campo bomba 4000H,TEC-ELE,PM01,2.0,0.5,MBOM050E530,HE,,
5786,4561-PU-40870,BOMBA ZENIT-ATEX BLUEPRO 20M3/H,9.0,MBOM050,10016804,13329,MBOM050,E5,TEC-ELE,PREV,PREV_ELE_BOMBA_ZENIT-ATIX BLUEPRO,MBOM050E5,HOR002,30,Mtto botonera campo bomba 4000H,TEC-ELE,PM01,2.0,0.5,MBOM050E530,HE,,
5787,4561-PU-40877,BOMBA ZENIT-ATEX BLUEPRO 20M3/H,9.0,MBOM050,10016807,13341,MBOM050,E5,TEC-ELE,PREV,PREV_ELE_BOMBA_ZENIT-ATIX BLUEPRO,MBOM050E5,HOR002,30,Mtto botonera campo bomba 4000H,TEC-ELE,PM01,2.0,0.5,MBOM050E530,HE,,
5788,4561-PU-40878,BOMBA ZENIT-ATEX BLUEPRO 20M3/H,9.0,MBOM050,10016808,13345,MBOM050,E5,TEC-ELE,PREV,PREV_ELE_BOMBA_ZENIT-ATIX BLUEPRO,MBOM050E5,HOR002,30,Mtto botonera campo bomba 4000H,TEC-ELE,PM01,2.0,0.5,MBOM050E530,HE,,
5789,4331-PU-40650,BOMBA,9.0,MBOM050,10016828,13362,MBOM050,E5,TEC-ELE,PREV,PREV_ELE_BOMBA_ZENIT-ATIX BLUEPRO,MBOM050E5,HOR002,30,Mtto botonera campo bomba 4000H,TEC-ELE,PM01,2.0,0.5,MBOM050E530,HE,,
5790,4331-PU-40651,BOMBA,9.0,MBOM050,10016829,13366,MBOM050,E5,TEC-ELE,PREV,PREV_ELE_BOMBA_ZENIT-ATIX BLUEPRO,MBOM050E5,HOR002,30,Mtto botonera campo bomba 4000H,TEC-ELE,PM01,2.0,0.5,MBOM050E530,HE,,
5791,4331-PU-40656,BOMBA,9.0,MBOM050,10016830,13370,MBOM050,E5,TEC-ELE,PREV,PREV_ELE_BOMBA_ZENIT-ATIX BLUEPRO,MBOM050E5,HOR002,30,Mtto botonera campo bomba 4000H,TEC-ELE,PM01,2.0,0.5,MBOM050E530,HE,,
5792,4331-PU-40657,BOMBA,9.0,MBOM050,10016831,13374,MBOM050,E5,TEC-ELE,PREV,PREV_ELE_BOMBA_ZENIT-ATIX BLUEPRO,MBOM050E5,HOR002,30,Mtto botonera campo bomba 4000H,TEC-ELE,PM01,2.0,0.5,MBOM050E530,HE,,
5793,4331-PU-40663,BOMBA,9.0,MBOM050,10016834,13378,MBOM050,E5,TEC-ELE,PREV,PREV_ELE_BOMBA_ZENIT-ATIX BLUEPRO,MBOM050E5,HOR002,30,Mtto botonera campo bomba 4000H,TEC-ELE,PM01,2.0,0.5,MBOM050E530,HE,,
5794,4331-PU-40669,BOMBA,7.0,MBOM050,10016836,13386,MBOM050,I3,TEC-INS,INSP,INSP_INS_BOMBA_ZENIT-ATIX BLUEPRO,MBOM050I3,CAL001,10,Inspec estado componen interruptor 1M,TEC-INS,PM01,2.0,0.3,MBOM050I310,S3,,
5795,4561-PU-40856,BOMBA ZENIT-ATEX BLUEPRO 20M3/H,9.0,MBOM050,10016796,13309,MBOM050,I3,TEC-INS,INSP,INSP_INS_BOMBA_ZENIT-ATIX BLUEPRO,MBOM050I3,CAL001,10,Inspec estado componen interruptor 1M,TEC-INS,PM01,2.0,0.3,MBOM050I310,S3,,
5796,4561-PU-40857,BOMBA ZENIT-ATEX BLUEPRO 20M3/H,9.0,MBOM050,10016797,13313,MBOM050,I3,TEC-INS,INSP,INSP_INS_BOMBA_ZENIT-ATIX BLUEPRO,MBOM050I3,CAL001,10,Inspec estado componen interruptor 1M,TEC-INS,PM01,2.0,0.3,MBOM050I310,S3,,
5797,4561-PU-40861,BOMBA ZENIT-ATEX BLUEPRO 20M3/H,9.0,MBOM050,10016798,13317,MBOM050,I3,TEC-INS,INSP,INSP_INS_BOMBA_ZENIT-ATIX BLUEPRO,MBOM050I3,CAL001,10,Inspec estado componen interruptor 1M,TEC-INS,PM01,2.0,0.3,MBOM050I310,S3,,
5798,4561-PU-40862,BOMBA ZENIT-ATEX BLUEPRO 20M3/H,9.0,MBOM050,10016799,13321,MBOM050,I3,TEC-INS,INSP,INSP_INS_BOMBA_ZENIT-ATIX BLUEPRO,MBOM050I3,CAL001,10,Inspec estado componen interruptor 1M,TEC-INS,PM01,2.0,0.3,MBOM050I310,S3,,
5799,4561-PU-40869,BOMBA ZENIT-ATEX BLUEPRO 20M3/H,9.0,MBOM050,10016803,13325,MBOM050,I3,TEC-INS,INSP,INSP_INS_BOMBA_ZENIT-ATIX BLUEPRO,MBOM050I3,CAL001,10,Inspec estado componen interruptor 1M,TEC-INS,PM01,2.0,0.3,MBOM050I310,S3,,
5800,4561-PU-40870,BOMBA ZENIT-ATEX BLUEPRO 20M3/H,9.0,MBOM050,10016804,13329,MBOM050,I3,TEC-INS,INSP,INSP_INS_BOMBA_ZENIT-ATIX BLUEPRO,MBOM050I3,CAL001,10,Inspec estado componen interruptor 1M,TEC-INS,PM01,2.0,0.3,MBOM050I310,S3,,
5801,4561-PU-40877,BOMBA ZENIT-ATEX BLUEPRO 20M3/H,9.0,MBOM050,10016807,13341,MBOM050,I3,TEC-INS,INSP,INSP_INS_BOMBA_ZENIT-ATIX BLUEPRO,MBOM050I3,CAL001,10,Inspec estado componen interruptor 1M,TEC-INS,PM01,2.0,0.3,MBOM050I310,S3,,
5802,4561-PU-40878,BOMBA ZENIT-ATEX BLUEPRO 20M3/H,9.0,MBOM050,10016808,13345,MBOM050,I3,TEC-INS,INSP,INSP_INS_BOMBA_ZENIT-ATIX BLUEPRO,MBOM050I3,CAL001,10,Inspec estado componen interruptor 1M,TEC-INS,PM01,2.0,0.3,MBOM050I310,S3,,
5803,4331-PU-40650,BOMBA,9.0,MBOM050,10016828,13362,MBOM050,I3,TEC-INS,INSP,INSP_INS_BOMBA_ZENIT-ATIX BLUEPRO,MBOM050I3,CAL001,10,Inspec estado componen interruptor 1M,TEC-INS,PM01,2.0,0.3,MBOM050I310,S3,,
5804,4331-PU-40651,BOMBA,9.0,MBOM050,10016829,13366,MBOM050,I3,TEC-INS,INSP,INSP_INS_BOMBA_ZENIT-ATIX BLUEPRO,MBOM050I3,CAL001,10,Inspec estado componen interruptor 1M,TEC-INS,PM01,2.0,0.3,MBOM050I310,S3,,
5805,4331-PU-40656,BOMBA,9.0,MBOM050,10016830,13370,MBOM050,I3,TEC-INS,INSP,INSP_INS_BOMBA_ZENIT-ATIX BLUEPRO,MBOM050I3,CAL001,10,Inspec estado componen interruptor 1M,TEC-INS,PM01,2.0,0.3,MBOM050I310,S3,,
5806,4331-PU-40657,BOMBA,9.0,MBOM050,10016831,13374,MBOM050,I3,TEC-INS,INSP,INSP_INS_BOMBA_ZENIT-ATIX BLUEPRO,MBOM050I3,CAL001,10,Inspec estado componen interruptor 1M,TEC-INS,PM01,2.0,0.3,MBOM050I310,S3,,
5807,4331-PU-40663,BOMBA,9.0,MBOM050,10016834,13378,MBOM050,I3,TEC-INS,INSP,INSP_INS_BOMBA_ZENIT-ATIX BLUEPRO,MBOM050I3,CAL001,10,Inspec estado componen interruptor 1M,TEC-INS,PM01,2.0,0.3,MBOM050I310,S3,,
5808,4331-PU-40669,BOMBA,7.0,MBOM050,10016836,13386,MBOM050,I4,TEC-INS,PREV,PREV_INS_BOMBA_ZENIT-ATIX BLUEPRO,MBOM050I4,HOR002,10,Limpieza y cambio componen interru 4000H,TEC-INS,PM01,2.0,0.5,MBOM050I410,HE,,
5809,4561-PU-40856,BOMBA ZENIT-ATEX BLUEPRO 20M3/H,9.0,MBOM050,10016796,13309,MBOM050,I4,TEC-INS,PREV,PREV_INS_BOMBA_ZENIT-ATIX BLUEPRO,MBOM050I4,HOR002,10,Limpieza y cambio componen interru 4000H,TEC-INS,PM01,2.0,0.5,MBOM050I410,HE,,
5810,4561-PU-40857,BOMBA ZENIT-ATEX BLUEPRO 20M3/H,9.0,MBOM050,10016797,13313,MBOM050,I4,TEC-INS,PREV,PREV_INS_BOMBA_ZENIT-ATIX BLUEPRO,MBOM050I4,HOR002,10,Limpieza y cambio componen interru 4000H,TEC-INS,PM01,2.0,0.5,MBOM050I410,HE,,
5811,4561-PU-40861,BOMBA ZENIT-ATEX BLUEPRO 20M3/H,9.0,MBOM050,10016798,13317,MBOM050,I4,TEC-INS,PREV,PREV_INS_BOMBA_ZENIT-ATIX BLUEPRO,MBOM050I4,HOR002,10,Limpieza y cambio componen interru 4000H,TEC-INS,PM01,2.0,0.5,MBOM050I410,HE,,
5812,4561-PU-40862,BOMBA ZENIT-ATEX BLUEPRO 20M3/H,9.0,MBOM050,10016799,13321,MBOM050,I4,TEC-INS,PREV,PREV_INS_BOMBA_ZENIT-ATIX BLUEPRO,MBOM050I4,HOR002,10,Limpieza y cambio componen interru 4000H,TEC-INS,PM01,2.0,0.5,MBOM050I410,HE,,
5813,4561-PU-40869,BOMBA ZENIT-ATEX BLUEPRO 20M3/H,9.0,MBOM050,10016803,13325,MBOM050,I4,TEC-INS,PREV,PREV_INS_BOMBA_ZENIT-ATIX BLUEPRO,MBOM050I4,HOR002,10,Limpieza y cambio componen interru 4000H,TEC-INS,PM01,2.0,0.5,MBOM050I410,HE,,
5814,4561-PU-40870,BOMBA ZENIT-ATEX BLUEPRO 20M3/H,9.0,MBOM050,10016804,13329,MBOM050,I4,TEC-INS,PREV,PREV_INS_BOMBA_ZENIT-ATIX BLUEPRO,MBOM050I4,HOR002,10,Limpieza y cambio componen interru 4000H,TEC-INS,PM01,2.0,0.5,MBOM050I410,HE,,
5815,4561-PU-40877,BOMBA ZENIT-ATEX BLUEPRO 20M3/H,9.0,MBOM050,10016807,13341,MBOM050,I4,TEC-INS,PREV,PREV_INS_BOMBA_ZENIT-ATIX BLUEPRO,MBOM050I4,HOR002,10,Limpieza y cambio componen interru 4000H,TEC-INS,PM01,2.0,0.5,MBOM050I410,HE,,
5816,4561-PU-40878,BOMBA ZENIT-ATEX BLUEPRO 20M3/H,9.0,MBOM050,10016808,13345,MBOM050,I4,TEC-INS,PREV,PREV_INS_BOMBA_ZENIT-ATIX BLUEPRO,MBOM050I4,HOR002,10,Limpieza y cambio componen interru 4000H,TEC-INS,PM01,2.0,0.5,MBOM050I410,HE,,
5817,4331-PU-40650,BOMBA,9.0,MBOM050,10016828,13362,MBOM050,I4,TEC-INS,PREV,PREV_INS_BOMBA_ZENIT-ATIX BLUEPRO,MBOM050I4,HOR002,10,Limpieza y cambio componen interru 4000H,TEC-INS,PM01,2.0,0.5,MBOM050I410,HE,,
5818,4331-PU-40651,BOMBA,9.0,MBOM050,10016829,13366,MBOM050,I4,TEC-INS,PREV,PREV_INS_BOMBA_ZENIT-ATIX BLUEPRO,MBOM050I4,HOR002,10,Limpieza y cambio componen interru 4000H,TEC-INS,PM01,2.0,0.5,MBOM050I410,HE,,
5819,4331-PU-40656,BOMBA,9.0,MBOM050,10016830,13370,MBOM050,I4,TEC-INS,PREV,PREV_INS_BOMBA_ZENIT-ATIX BLUEPRO,MBOM050I4,HOR002,10,Limpieza y cambio componen interru 4000H,TEC-INS,PM01,2.0,0.5,MBOM050I410,HE,,
5820,4331-PU-40657,BOMBA,9.0,MBOM050,10016831,13374,MBOM050,I4,TEC-INS,PREV,PREV_INS_BOMBA_ZENIT-ATIX BLUEPRO,MBOM050I4,HOR002,10,Limpieza y cambio componen interru 4000H,TEC-INS,PM01,2.0,0.5,MBOM050I410,HE,,
5821,4331-PU-40663,BOMBA,9.0,MBOM050,10016834,13378,MBOM050,I4,TEC-INS,PREV,PREV_INS_BOMBA_ZENIT-ATIX BLUEPRO,MBOM050I4,HOR002,10,Limpieza y cambio componen interru 4000H,TEC-INS,PM01,2.0,0.5,MBOM050I410,HE,,
5822,4331-PU-40669,BOMBA,7.0,MBOM050,10016836,13386,MBOM050,I5,TEC-INS,INSP,INSP_INS_BOMBA_ZENIT-ATIX BLUEPRO,MBOM050I5,CAL001,10,Inspec estado componen interruptor 1M,TEC-INS,PM01,2.0,0.3,MBOM050I510,S3,,
5823,4561-PU-40856,BOMBA ZENIT-ATEX BLUEPRO 20M3/H,9.0,MBOM050,10016796,13309,MBOM050,I5,TEC-INS,INSP,INSP_INS_BOMBA_ZENIT-ATIX BLUEPRO,MBOM050I5,CAL001,10,Inspec estado componen interruptor 1M,TEC-INS,PM01,2.0,0.3,MBOM050I510,S3,,
5824,4561-PU-40857,BOMBA ZENIT-ATEX BLUEPRO 20M3/H,9.0,MBOM050,10016797,13313,MBOM050,I5,TEC-INS,INSP,INSP_INS_BOMBA_ZENIT-ATIX BLUEPRO,MBOM050I5,CAL001,10,Inspec estado componen interruptor 1M,TEC-INS,PM01,2.0,0.3,MBOM050I510,S3,,
5825,4561-PU-40861,BOMBA ZENIT-ATEX BLUEPRO 20M3/H,9.0,MBOM050,10016798,13317,MBOM050,I5,TEC-INS,INSP,INSP_INS_BOMBA_ZENIT-ATIX BLUEPRO,MBOM050I5,CAL001,10,Inspec estado componen interruptor 1M,TEC-INS,PM01,2.0,0.3,MBOM050I510,S3,,
5826,4561-PU-40862,BOMBA ZENIT-ATEX BLUEPRO 20M3/H,9.0,MBOM050,10016799,13321,MBOM050,I5,TEC-INS,INSP,INSP_INS_BOMBA_ZENIT-ATIX BLUEPRO,MBOM050I5,CAL001,10,Inspec estado componen interruptor 1M,TEC-INS,PM01,2.0,0.3,MBOM050I510,S3,,
5827,4561-PU-40869,BOMBA ZENIT-ATEX BLUEPRO 20M3/H,9.0,MBOM050,10016803,13325,MBOM050,I5,TEC-INS,INSP,INSP_INS_BOMBA_ZENIT-ATIX BLUEPRO,MBOM050I5,CAL001,10,Inspec estado componen interruptor 1M,TEC-INS,PM01,2.0,0.3,MBOM050I510,S3,,
5828,4561-PU-40870,BOMBA ZENIT-ATEX BLUEPRO 20M3/H,9.0,MBOM050,10016804,13329,MBOM050,I5,TEC-INS,INSP,INSP_INS_BOMBA_ZENIT-ATIX BLUEPRO,MBOM050I5,CAL001,10,Inspec estado componen interruptor 1M,TEC-INS,PM01,2.0,0.3,MBOM050I510,S3,,
5829,4561-PU-40877,BOMBA ZENIT-ATEX BLUEPRO 20M3/H,9.0,MBOM050,10016807,13341,MBOM050,I5,TEC-INS,INSP,INSP_INS_BOMBA_ZENIT-ATIX BLUEPRO,MBOM050I5,CAL001,10,Inspec estado componen interruptor 1M,TEC-INS,PM01,2.0,0.3,MBOM050I510,S3,,
5830,4561-PU-40878,BOMBA ZENIT-ATEX BLUEPRO 20M3/H,9.0,MBOM050,10016808,13345,MBOM050,I5,TEC-INS,INSP,INSP_INS_BOMBA_ZENIT-ATIX BLUEPRO,MBOM050I5,CAL001,10,Inspec estado componen interruptor 1M,TEC-INS,PM01,2.0,0.3,MBOM050I510,S3,,
5831,4331-PU-40650,BOMBA,9.0,MBOM050,10016828,13362,MBOM050,I5,TEC-INS,INSP,INSP_INS_BOMBA_ZENIT-ATIX BLUEPRO,MBOM050I5,CAL001,10,Inspec estado componen interruptor 1M,TEC-INS,PM01,2.0,0.3,MBOM050I510,S3,,
5832,4331-PU-40651,BOMBA,9.0,MBOM050,10016829,13366,MBOM050,I5,TEC-INS,INSP,INSP_INS_BOMBA_ZENIT-ATIX BLUEPRO,MBOM050I5,CAL001,10,Inspec estado componen interruptor 1M,TEC-INS,PM01,2.0,0.3,MBOM050I510,S3,,
5833,4331-PU-40656,BOMBA,9.0,MBOM050,10016830,13370,MBOM050,I5,TEC-INS,INSP,INSP_INS_BOMBA_ZENIT-ATIX BLUEPRO,MBOM050I5,CAL001,10,Inspec estado componen interruptor 1M,TEC-INS,PM01,2.0,0.3,MBOM050I510,S3,,
5834,4331-PU-40657,BOMBA,9.0,MBOM050,10016831,13374,MBOM050,I5,TEC-INS,INSP,INSP_INS_BOMBA_ZENIT-ATIX BLUEPRO,MBOM050I5,CAL001,10,Inspec estado componen interruptor 1M,TEC-INS,PM01,2.0,0.3,MBOM050I510,S3,,
5835,4331-PU-40663,BOMBA,9.0,MBOM050,10016834,13378,MBOM050,I5,TEC-INS,INSP,INSP_INS_BOMBA_ZENIT-ATIX BLUEPRO,MBOM050I5,CAL001,10,Inspec estado componen interruptor 1M,TEC-INS,PM01,2.0,0.3,MBOM050I510,S3,,
5836,4331-PU-40669,BOMBA,7.0,MBOM050,10016836,13386,MBOM050,I6,TEC-INS,PREV,PREV_INS_BOMBA_ZENIT-ATIX BLUEPRO,MBOM050I6,HOR002,10,Limpieza y cambio componen interru 4000H,TEC-INS,PM01,2.0,0.5,MBOM050I610,HE,,
5837,4561-PU-40856,BOMBA ZENIT-ATEX BLUEPRO 20M3/H,9.0,MBOM050,10016796,13309,MBOM050,I6,TEC-INS,PREV,PREV_INS_BOMBA_ZENIT-ATIX BLUEPRO,MBOM050I6,HOR002,10,Limpieza y cambio componen interru 4000H,TEC-INS,PM01,2.0,0.5,MBOM050I610,HE,,
5838,4561-PU-40857,BOMBA ZENIT-ATEX BLUEPRO 20M3/H,9.0,MBOM050,10016797,13313,MBOM050,I6,TEC-INS,PREV,PREV_INS_BOMBA_ZENIT-ATIX BLUEPRO,MBOM050I6,HOR002,10,Limpieza y cambio componen interru 4000H,TEC-INS,PM01,2.0,0.5,MBOM050I610,HE,,
5839,4561-PU-40861,BOMBA ZENIT-ATEX BLUEPRO 20M3/H,9.0,MBOM050,10016798,13317,MBOM050,I6,TEC-INS,PREV,PREV_INS_BOMBA_ZENIT-ATIX BLUEPRO,MBOM050I6,HOR002,10,Limpieza y cambio componen interru 4000H,TEC-INS,PM01,2.0,0.5,MBOM050I610,HE,,
5840,4561-PU-40862,BOMBA ZENIT-ATEX BLUEPRO 20M3/H,9.0,MBOM050,10016799,13321,MBOM050,I6,TEC-INS,PREV,PREV_INS_BOMBA_ZENIT-ATIX BLUEPRO,MBOM050I6,HOR002,10,Limpieza y cambio componen interru 4000H,TEC-INS,PM01,2.0,0.5,MBOM050I610,HE,,
5841,4561-PU-40869,BOMBA ZENIT-ATEX BLUEPRO 20M3/H,9.0,MBOM050,10016803,13325,MBOM050,I6,TEC-INS,PREV,PREV_INS_BOMBA_ZENIT-ATIX BLUEPRO,MBOM050I6,HOR002,10,Limpieza y cambio componen interru 4000H,TEC-INS,PM01,2.0,0.5,MBOM050I610,HE,,
5842,4561-PU-40870,BOMBA ZENIT-ATEX BLUEPRO 20M3/H,9.0,MBOM050,10016804,13329,MBOM050,I6,TEC-INS,PREV,PREV_INS_BOMBA_ZENIT-ATIX BLUEPRO,MBOM050I6,HOR002,10,Limpieza y cambio componen interru 4000H,TEC-INS,PM01,2.0,0.5,MBOM050I610,HE,,
5843,4561-PU-40877,BOMBA ZENIT-ATEX BLUEPRO 20M3/H,9.0,MBOM050,10016807,13341,MBOM050,I6,TEC-INS,PREV,PREV_INS_BOMBA_ZENIT-ATIX BLUEPRO,MBOM050I6,HOR002,10,Limpieza y cambio componen interru 4000H,TEC-INS,PM01,2.0,0.5,MBOM050I610,HE,,
5844,4561-PU-40878,BOMBA ZENIT-ATEX BLUEPRO 20M3/H,9.0,MBOM050,10016808,13345,MBOM050,I6,TEC-INS,PREV,PREV_INS_BOMBA_ZENIT-ATIX BLUEPRO,MBOM050I6,HOR002,10,Limpieza y cambio componen interru 4000H,TEC-INS,PM01,2.0,0.5,MBOM050I610,HE,,
5845,4331-PU-40650,BOMBA,9.0,MBOM050,10016828,13362,MBOM050,I6,TEC-INS,PREV,PREV_INS_BOMBA_ZENIT-ATIX BLUEPRO,MBOM050I6,HOR002,10,Limpieza y cambio componen interru 4000H,TEC-INS,PM01,2.0,0.5,MBOM050I610,HE,,
5846,4331-PU-40651,BOMBA,9.0,MBOM050,10016829,13366,MBOM050,I6,TEC-INS,PREV,PREV_INS_BOMBA_ZENIT-ATIX BLUEPRO,MBOM050I6,HOR002,10,Limpieza y cambio componen interru 4000H,TEC-INS,PM01,2.0,0.5,MBOM050I610,HE,,
5847,4331-PU-40656,BOMBA,9.0,MBOM050,10016830,13370,MBOM050,I6,TEC-INS,PREV,PREV_INS_BOMBA_ZENIT-ATIX BLUEPRO,MBOM050I6,HOR002,10,Limpieza y cambio componen interru 4000H,TEC-INS,PM01,2.0,0.5,MBOM050I610,HE,,
5848,4331-PU-40657,BOMBA,9.0,MBOM050,10016831,13374,MBOM050,I6,TEC-INS,PREV,PREV_INS_BOMBA_ZENIT-ATIX BLUEPRO,MBOM050I6,HOR002,10,Limpieza y cambio componen interru 4000H,TEC-INS,PM01,2.0,0.5,MBOM050I610,HE,,
5849,4331-PU-40663,BOMBA,9.0,MBOM050,10016834,13378,MBOM050,I6,TEC-INS,PREV,PREV_INS_BOMBA_ZENIT-ATIX BLUEPRO,MBOM050I6,HOR002,10,Limpieza y cambio componen interru 4000H,TEC-INS,PM01,2.0,0.5,MBOM050I610,HE,,
5850,4331-PU-40669,BOMBA,7.0,MBOM050,10016836,13386,MBOM050,I7,TEC-INS,INSP,INSP_INS_BOMBA_ZENIT-ATIX BLUEPRO,MBOM050I7,CAL001,10,Inspec estado componen interruptor 1M,TEC-INS,PM01,2.0,0.3,MBOM050I710,S3,,
