,GrupoHR,Contador,HRDescripcion,HRPuesto,GPlanificacion,EstadoGlobal,EstadoInstalacion,Estrategia,HRContador,EstrategiaMTTO,pos,Actividades,Puesto,ClaseOT,ACant,AHoras,posHRContador,Frecuencia,Material,MCantidad
2158,10016915,X5,COND_MEC_BOMBA Cambio de rodamientos,TEC-MEC,P01,4.0,1.0,HOR002,10016915X5,COND,10,Cambio de rodamientos de bomba,TEC-MEC,PM01,3.0,5.0,10016915X510,,3047095,2
2159,10016915,X6,COND_MEC_BOMBA Mtto o cambio de eje,TEC-MEC,P01,4.0,1.0,HOR002,10016915X6,COND,10,Mtto o camb eje d columna port rodamient,TEC-MEC,PM01,3.0,5.0,10016915X610,,3041084,1
2160,10016915,X7,COND_MEC_BOMBA Camb elementos de union,TEC-MEC,P01,4.0,1.0,HOR002,10016915X7,COND,10,Camb elementos de union de bomba,TEC-MEC,PM01,2.0,2.0,10016915X710,,,
2161,10016915,Y1,COND_ELE_BOMBA Cambio de motor electrico,TEC-ELE,P01,4.0,1.0,HOR002,10016915Y1,COND,10,Cambio de motor electrico de bomba,TEC-ELE,PM01,3.0,5.0,10016915Y110,,,
2162,10016915,W1,COND_INS_BOMBA Cambio de instrumentos,TEC-INS,P01,4.0,1.0,HOR002,10016915W1,COND,10,Cambio instrumentos de bomba,TEC-INS,PM01,2.0,1.0,10016915W110,,,
2163,10016915,Z1,COND_PRED_BOMBA Alineamient ejes acople,TEC-PRD,P01,4.0,1.0,HOR002,10016915Z1,COND,10,Alineamiento de ejes de acople de bomba,TEC-PRD,PM01,3.0,1.0,10016915Z110,,,
2164,10016949,X1,COND_MEC_BOMBA Cambio de acople,TEC-MEC,P01,4.0,1.0,HOR002,10016949X1,COND,10,Cambio de acople de bomba,TEC-MEC,PM01,2.0,2.0,10016949X110,,,
2165,10016949,X2,COND_MEC_BOMBA Cambio de sellos juntas,TEC-MEC,P01,4.0,1.0,HOR002,10016949X2,COND,10,Cambio sellos y juntas de bomba,TEC-MEC,PM01,2.0,2.0,10016949X210,,3040324,1
2166,10016949,X2,COND_MEC_BOMBA Cambio de sellos juntas,TEC-MEC,P01,4.0,1.0,HOR002,10016949X2,COND,10,Cambio sellos y juntas de bomba,TEC-MEC,PM01,2.0,2.0,10016949X210,,3040345,1
2167,10016949,X2,COND_MEC_BOMBA Cambio de sellos juntas,TEC-MEC,P01,4.0,1.0,HOR002,10016949X2,COND,10,Cambio sellos y juntas de bomba,TEC-MEC,PM01,2.0,2.0,10016949X210,,3040346,1
2168,10016949,X2,COND_MEC_BOMBA Cambio de sellos juntas,TEC-MEC,P01,4.0,1.0,HOR002,10016949X2,COND,10,Cambio sellos y juntas de bomba,TEC-MEC,PM01,2.0,2.0,10016949X210,,3040347,1
2169,10016949,X2,COND_MEC_BOMBA Cambio de sellos juntas,TEC-MEC,P01,4.0,1.0,HOR002,10016949X2,COND,10,Cambio sellos y juntas de bomba,TEC-MEC,PM01,2.0,2.0,10016949X210,,3040348,2
2170,10016949,X3,COND_MEC_BOMBA Cambio de rodamientos,TEC-MEC,P01,4.0,1.0,HOR002,10016949X3,COND,10,Cambio de rodamientos de bomba,TEC-MEC,PM01,2.0,3.0,10016949X310,,,
2171,10016949,X4,COND_MEC_BOMBA Cambio sello mecanico,TEC-MEC,P01,4.0,1.0,HOR002,10016949X4,COND,10,Cambio sello mecanico de bomba,TEC-MEC,PM01,2.0,3.0,10016949X410,,3040350,1
2172,10016949,X5,COND_MEC_BOMBA Cambio de eje de bomba,TEC-MEC,P01,4.0,1.0,HOR002,10016949X5,COND,10,Cambio de eje de bomba,TEC-MEC,PM01,2.0,5.0,10016949X510,,3040341,1
2173,10016949,X6,COND_MEC_BOMBA Camb elementos de union,TEC-MEC,P01,4.0,1.0,HOR002,10016949X6,COND,10,Camb elementos de union de bomba,TEC-MEC,PM01,2.0,1.0,10016949X610,,,
2174,10016949,Y1,COND_ELE_BOMBA Cambio rodamientos motor,TEC-ELE,P01,4.0,1.0,HOR002,10016949Y1,COND,10,Cambio de rodamientos de motor,TEC-ELE,PM01,2.0,5.0,10016949Y110,,,
2175,10016949,W1,COND_INS_BOMBA Cambio de instrumentos,TEC-INS,P01,4.0,1.0,HOR002,10016949W1,COND,10,Cambio instrumentos de bomba,TEC-INS,PM01,2.0,1.0,10016949W110,,,
2176,10016949,Z1,COND_PRED_BOMBA Alineamiento de acople,TEC-PRD,P01,4.0,1.0,HOR002,10016949Z1,COND,10,Alineamiento laser acople de bomba,TEC-PRD,PM01,3.0,2.0,10016949Z110,,,
2177,10016955,X1,COND_MEC_BOMBA Cambio de sellos juntas,TEC-MEC,P01,4.0,1.0,HOR002,10016955X1,COND,10,Cambio sellos y juntas de bomba,TEC-MEC,PM01,2.0,2.0,10016955X110,,3040323,1
2178,10016955,X1,COND_MEC_BOMBA Cambio de sellos juntas,TEC-MEC,P01,4.0,1.0,HOR002,10016955X1,COND,10,Cambio sellos y juntas de bomba,TEC-MEC,PM01,2.0,2.0,10016955X110,,3040324,1
2179,10016955,X1,COND_MEC_BOMBA Cambio de sellos juntas,TEC-MEC,P01,4.0,1.0,HOR002,10016955X1,COND,10,Cambio sellos y juntas de bomba,TEC-MEC,PM01,2.0,2.0,10016955X110,,3040325,1
2180,10016955,X1,COND_MEC_BOMBA Cambio de sellos juntas,TEC-MEC,P01,4.0,1.0,HOR002,10016955X1,COND,10,Cambio sellos y juntas de bomba,TEC-MEC,PM01,2.0,2.0,10016955X110,,3040326,3
2181,10016955,X1,COND_MEC_BOMBA Cambio de sellos juntas,TEC-MEC,P01,4.0,1.0,HOR002,10016955X1,COND,10,Cambio sellos y juntas de bomba,TEC-MEC,PM01,2.0,2.0,10016955X110,,3040327,1
2182,10016955,X1,COND_MEC_BOMBA Cambio de sellos juntas,TEC-MEC,P01,4.0,1.0,HOR002,10016955X1,COND,10,Cambio sellos y juntas de bomba,TEC-MEC,PM01,2.0,2.0,10016955X110,,3040328,1
2183,10016955,X1,COND_MEC_BOMBA Cambio de sellos juntas,TEC-MEC,P01,4.0,1.0,HOR002,10016955X1,COND,10,Cambio sellos y juntas de bomba,TEC-MEC,PM01,2.0,2.0,10016955X110,,3040329,1
2184,10016955,X1,COND_MEC_BOMBA Cambio de sellos juntas,TEC-MEC,P01,4.0,1.0,HOR002,10016955X1,COND,10,Cambio sellos y juntas de bomba,TEC-MEC,PM01,2.0,2.0,10016955X110,,3040330,2
2185,10016955,X2,COND_MEC_BOMBA Cambio de rodamientos,TEC-MEC,P01,4.0,1.0,HOR002,10016955X2,COND,10,Cambio de rodamientos de bomba,TEC-MEC,PM01,2.0,3.0,10016955X210,,,
2186,10016955,Y1,COND_ELE_BOMBA Cambio rodamientos motor,TEC-ELE,P01,4.0,1.0,HOR002,10016955Y1,COND,10,Cambio de rodamientos de motor,TEC-ELE,PM01,2.0,5.0,10016955Y110,,,
2187,10016955,W1,COND_INS_BOMBA Cambio de instrumentos,TEC-INS,P01,4.0,1.0,HOR002,10016955W1,COND,10,Cambio instrumentos de bomba,TEC-INS,PM01,2.0,1.0,10016955W110,,,
2188,10016963,X1,COND_MEC_BOMBA Cambio de sellos juntas,TEC-MEC,P01,4.0,1.0,HOR002,10016963X1,COND,10,Cambio sellos y juntas de bomba,TEC-MEC,PM01,2.0,2.0,10016963X110,,,
2189,10016963,X2,COND_MEC_BOMBA Cambio de rodamientos,TEC-MEC,P01,4.0,1.0,HOR002,10016963X2,COND,10,Cambio de rodamientos de bomba,TEC-MEC,PM01,2.0,3.0,10016963X210,,,
2190,10016963,X3,COND_MEC_BOMBA Camb elementos de union,TEC-MEC,P01,4.0,1.0,HOR002,10016963X3,COND,10,Camb elementos de union de bomba,TEC-MEC,PM01,2.0,1.0,10016963X310,,,
2191,10016963,Y1,COND_ELE_BOMBA Cambio rodamientos motor,TEC-ELE,P01,4.0,1.0,HOR002,10016963Y1,COND,10,Cambio de rodamientos de motor,TEC-ELE,PM01,2.0,5.0,10016963Y110,,,
2192,10016963,W1,COND_INS_BOMBA Cambio de instrumentos,TEC-INS,P01,4.0,1.0,HOR002,10016963W1,COND,10,Cambio instrumentos de bomba,TEC-INS,PM01,2.0,1.0,10016963W110,,,
2193,10016959,X1,COND_MEC_BOMBA Cambio de acople,TEC-MEC,P01,4.0,1.0,HOR002,10016959X1,COND,10,Cambio de acople de bomba,TEC-MEC,PM01,2.0,2.0,10016959X110,,,
2194,10016959,X2,COND_MEC_BOMBA Cambio de sellos juntas,TEC-MEC,P01,4.0,1.0,HOR002,10016959X2,COND,10,Cambio sellos y juntas de bomba,TEC-MEC,PM01,2.0,2.0,10016959X210,,3040324,1
2195,10016959,X2,COND_MEC_BOMBA Cambio de sellos juntas,TEC-MEC,P01,4.0,1.0,HOR002,10016959X2,COND,10,Cambio sellos y juntas de bomba,TEC-MEC,PM01,2.0,2.0,10016959X210,,3040339,1
2196,10016959,X2,COND_MEC_BOMBA Cambio de sellos juntas,TEC-MEC,P01,4.0,1.0,HOR002,10016959X2,COND,10,Cambio sellos y juntas de bomba,TEC-MEC,PM01,2.0,2.0,10016959X210,,3040326,3
2197,10016959,X2,COND_MEC_BOMBA Cambio de sellos juntas,TEC-MEC,P01,4.0,1.0,HOR002,10016959X2,COND,10,Cambio sellos y juntas de bomba,TEC-MEC,PM01,2.0,2.0,10016959X210,,3040327,1
2198,10016959,X2,COND_MEC_BOMBA Cambio de sellos juntas,TEC-MEC,P01,4.0,1.0,HOR002,10016959X2,COND,10,Cambio sellos y juntas de bomba,TEC-MEC,PM01,2.0,2.0,10016959X210,,3040328,1
2199,10016959,X2,COND_MEC_BOMBA Cambio de sellos juntas,TEC-MEC,P01,4.0,1.0,HOR002,10016959X2,COND,10,Cambio sellos y juntas de bomba,TEC-MEC,PM01,2.0,2.0,10016959X210,,3040329,1
2200,10016959,X2,COND_MEC_BOMBA Cambio de sellos juntas,TEC-MEC,P01,4.0,1.0,HOR002,10016959X2,COND,10,Cambio sellos y juntas de bomba,TEC-MEC,PM01,2.0,2.0,10016959X210,,3040330,2
2201,10016959,X3,COND_MEC_BOMBA Cambio de rodamientos,TEC-MEC,P01,4.0,1.0,HOR002,10016959X3,COND,10,Cambio de rodamientos de bomba,TEC-MEC,PM01,2.0,3.0,10016959X310,,,
2202,10016959,X4,COND_MEC_BOMBA Camb elementos de union,TEC-MEC,P01,4.0,1.0,HOR002,10016959X4,COND,10,Camb elementos de union de bomba,TEC-MEC,PM01,2.0,1.0,10016959X410,,,
2203,10016959,Y1,COND_ELE_BOMBA Cambio rodamientos motor,TEC-ELE,P01,4.0,1.0,HOR002,10016959Y1,COND,10,Cambio de rodamientos de motor,TEC-ELE,PM01,2.0,5.0,10016959Y110,,,
2204,10016959,W1,COND_INS_BOMBA Cambio de instrumentos,TEC-INS,P01,4.0,1.0,HOR002,10016959W1,COND,10,Cambio instrumentos de bomba,TEC-INS,PM01,2.0,1.0,10016959W110,,,
2205,10016959,Z1,COND_PRED_BOMBA Alineamiento de acople,TEC-PRD,P01,4.0,1.0,HOR002,10016959Z1,COND,10,Alineamiento laser acople de bomba,TEC-PRD,PM01,3.0,2.0,10016959Z110,,,
2206,10017024,X1,COND_MEC_BOMBA Cambio de acople,TEC-MEC,P01,4.0,1.0,HOR002,10017024X1,COND,10,Cambio de acople de bomba,TEC-MEC,PM01,2.0,2.0,10017024X110,,,
2207,10017024,X2,COND_MEC_BOMBA Cambio de sellos juntas,TEC-MEC,P01,4.0,1.0,HOR002,10017024X2,COND,10,Cambio sellos y juntas de bomba,TEC-MEC,PM01,2.0,2.0,10017024X210,,3040357,1
2208,10017024,X2,COND_MEC_BOMBA Cambio de sellos juntas,TEC-MEC,P01,4.0,1.0,HOR002,10017024X2,COND,10,Cambio sellos y juntas de bomba,TEC-MEC,PM01,2.0,2.0,10017024X210,,3040324,1
2209,10017024,X2,COND_MEC_BOMBA Cambio de sellos juntas,TEC-MEC,P01,4.0,1.0,HOR002,10017024X2,COND,10,Cambio sellos y juntas de bomba,TEC-MEC,PM01,2.0,2.0,10017024X210,,3040358,1
2210,10017024,X2,COND_MEC_BOMBA Cambio de sellos juntas,TEC-MEC,P01,4.0,1.0,HOR002,10017024X2,COND,10,Cambio sellos y juntas de bomba,TEC-MEC,PM01,2.0,2.0,10017024X210,,3040278,3
2211,10017024,X2,COND_MEC_BOMBA Cambio de sellos juntas,TEC-MEC,P01,4.0,1.0,HOR002,10017024X2,COND,10,Cambio sellos y juntas de bomba,TEC-MEC,PM01,2.0,2.0,10017024X210,,3040359,1
2212,10017024,X2,COND_MEC_BOMBA Cambio de sellos juntas,TEC-MEC,P01,4.0,1.0,HOR002,10017024X2,COND,10,Cambio sellos y juntas de bomba,TEC-MEC,PM01,2.0,2.0,10017024X210,,3040360,1
2213,10017024,X2,COND_MEC_BOMBA Cambio de sellos juntas,TEC-MEC,P01,4.0,1.0,HOR002,10017024X2,COND,10,Cambio sellos y juntas de bomba,TEC-MEC,PM01,2.0,2.0,10017024X210,,3040362,1
2214,10017024,X2,COND_MEC_BOMBA Cambio de sellos juntas,TEC-MEC,P01,4.0,1.0,HOR002,10017024X2,COND,10,Cambio sellos y juntas de bomba,TEC-MEC,PM01,2.0,2.0,10017024X210,,3040363,2
2215,10017024,X3,COND_MEC_BOMBA Cambio de rodamientos,TEC-MEC,P01,4.0,1.0,HOR002,10017024X3,COND,10,Cambio de rodamientos de bomba,TEC-MEC,PM01,2.0,3.0,10017024X310,,,
2216,10017024,X4,COND_MEC_BOMBA Insp eje d caja rodamient,TEC-MEC,P01,4.0,1.0,HOR002,10017024X4,COND,10,Inspecc d eje caja d rodamientos d bomba,TEC-MEC,PM01,2.0,1.5,10017024X410,,,
2217,10017024,X5,COND_MEC_BOMBA Camb eje d caja rodamient,TEC-MEC,P01,4.0,1.0,HOR002,10017024X5,COND,10,Cambio d eje caja d rodamientos d bomba,TEC-MEC,PM01,2.0,3.0,10017024X510,,3040355,1
2218,10017024,Y1,COND_ELE_BOMBA Cambio rodamientos motor,TEC-ELE,P01,4.0,1.0,HOR002,10017024Y1,COND,10,Cambio de rodamientos de motor,TEC-ELE,PM01,2.0,5.0,10017024Y110,,,
2219,10017024,Y2,COND_ELE_BOMBA Lubric. d motor d bomba,TEC-ELE,P01,4.0,1.0,HOR002,10017024Y2,COND,10,Lubricacion de motor de bomba,TEC-ELE,PM01,1.0,0.5,10017024Y210,,2530835,50
2220,10017024,W1,COND_INS_BOMBA Cambio de instrumentos,TEC-INS,P01,4.0,1.0,HOR002,10017024W1,COND,10,Cambio instrumentos de bomba,TEC-INS,PM01,1.0,1.0,10017024W110,,,
2221,10017024,Z1,COND_PRED_BOMBA Alineamiento de acople,TEC-PRD,P01,4.0,1.0,HOR002,10017024Z1,COND,10,Alineamiento laser acople de bomba,TEC-PRD,PM01,3.0,2.0,10017024Z110,,,
2222,10017025,X1,COND_MEC_BOMBA Cambio de acople,TEC-MEC,P01,4.0,1.0,HOR002,10017025X1,COND,10,Cambio de acople de bomba,TEC-MEC,PM01,2.0,2.0,10017025X110,,,
2223,10017025,X2,COND_MEC_BOMBA Cambio de sellos juntas,TEC-MEC,P01,4.0,1.0,HOR002,10017025X2,COND,10,Cambio sellos y juntas de bomba,TEC-MEC,PM01,2.0,2.0,10017025X210,,3040284,1
2224,10017025,X2,COND_MEC_BOMBA Cambio de sellos juntas,TEC-MEC,P01,4.0,1.0,HOR002,10017025X2,COND,10,Cambio sellos y juntas de bomba,TEC-MEC,PM01,2.0,2.0,10017025X210,,3040324,1
2225,10017025,X2,COND_MEC_BOMBA Cambio de sellos juntas,TEC-MEC,P01,4.0,1.0,HOR002,10017025X2,COND,10,Cambio sellos y juntas de bomba,TEC-MEC,PM01,2.0,2.0,10017025X210,,3040358,1
2226,10017025,X2,COND_MEC_BOMBA Cambio de sellos juntas,TEC-MEC,P01,4.0,1.0,HOR002,10017025X2,COND,10,Cambio sellos y juntas de bomba,TEC-MEC,PM01,2.0,2.0,10017025X210,,3040278,3
2227,10017025,X2,COND_MEC_BOMBA Cambio de sellos juntas,TEC-MEC,P01,4.0,1.0,HOR002,10017025X2,COND,10,Cambio sellos y juntas de bomba,TEC-MEC,PM01,2.0,2.0,10017025X210,,3040359,1
2228,10017025,X2,COND_MEC_BOMBA Cambio de sellos juntas,TEC-MEC,P01,4.0,1.0,HOR002,10017025X2,COND,10,Cambio sellos y juntas de bomba,TEC-MEC,PM01,2.0,2.0,10017025X210,,3040360,1
2229,10017025,X2,COND_MEC_BOMBA Cambio de sellos juntas,TEC-MEC,P01,4.0,1.0,HOR002,10017025X2,COND,10,Cambio sellos y juntas de bomba,TEC-MEC,PM01,2.0,2.0,10017025X210,,3040362,1
2230,10017025,X2,COND_MEC_BOMBA Cambio de sellos juntas,TEC-MEC,P01,4.0,1.0,HOR002,10017025X2,COND,10,Cambio sellos y juntas de bomba,TEC-MEC,PM01,2.0,2.0,10017025X210,,3040363,2
2231,10017025,X3,COND_MEC_BOMBA Cambio de rodamientos,TEC-MEC,P01,4.0,1.0,HOR002,10017025X3,COND,10,Cambio de rodamientos de bomba,TEC-MEC,PM01,2.0,3.0,10017025X310,,,
2232,10017025,X4,COND_MEC_BOMBA Insp eje d caja rodamient,TEC-MEC,P01,4.0,1.0,HOR002,10017025X4,COND,10,Inspecc d eje caja d rodamientos d bomba,TEC-MEC,PM01,2.0,1.5,10017025X410,,,
2233,10017025,X5,COND_MEC_BOMBA Camb eje d caja rodamient,TEC-MEC,P01,4.0,1.0,HOR002,10017025X5,COND,10,Cambio d eje caja d rodamientos d bomba,TEC-MEC,PM01,2.0,3.0,10017025X510,,3040341,1
2234,10017025,Y1,COND_ELE_BOMBA Cambio rodamientos motor,TEC-ELE,P01,4.0,1.0,HOR002,10017025Y1,COND,10,Cambio de rodamientos de motor,TEC-ELE,PM01,2.0,5.0,10017025Y110,,,
2235,10017025,Y2,COND_ELE_BOMBA Lubric. d motor d bomba,TEC-ELE,P01,4.0,1.0,HOR002,10017025Y2,COND,10,Lubricacion de motor de bomba,TEC-ELE,PM01,1.0,0.5,10017025Y210,,2530835,0.1
2236,10017025,W1,COND_INS_BOMBA Cambio de instrumentos,TEC-INS,P01,4.0,1.0,HOR002,10017025W1,COND,10,Cambio instrumentos de bomba,TEC-INS,PM01,1.0,1.0,10017025W110,,,
2237,10017025,Z1,COND_PRED_BOMBA Alineamiento de acople,TEC-PRD,P01,4.0,1.0,HOR002,10017025Z1,COND,10,Alineamiento laser acople de bomba,TEC-PRD,PM01,3.0,2.0,10017025Z110,,,
2238,10016696,X1,COND_MEC_BOMBA Limp cambio de sellos ,TEC-MEC,P01,4.0,1.0,HOR002,10016696X1,COND,10,Limp cambio de sellos en succ y desc,TEC-MEC,PM01,2.0,2.0,10016696X110,,,
2239,10016696,X2,COND_MEC_BOMBA Limpieza y cambio amortig,TEC-MEC,P01,4.0,1.0,HOR002,10016696X2,COND,10,"Limpieza y cambio amortiguador, bladder",TEC-MEC,PM01,2.0,2.0,10016696X210,,3044442,1
2240,10016696,X3,COND_MEC_BOMBA Limpieza y cambio valvula,TEC-MEC,P01,4.0,1.0,HOR002,10016696X3,COND,10,Limpieza y cambio de valvulas carcasa,TEC-MEC,PM01,2.0,2.0,10016696X310,,3044434,1
2241,10016696,X3,COND_MEC_BOMBA Limpieza y cambio valvula,TEC-MEC,P01,4.0,1.0,HOR002,10016696X3,COND,10,Limpieza y cambio de valvulas carcasa,TEC-MEC,PM01,2.0,2.0,10016696X310,,3044435,1
2242,10016696,X4,COND_MEC_BOMBA Limpieza y cambio bomba ,TEC-MEC,P01,4.0,1.0,HOR002,10016696X4,COND,10,Limpieza y cambio de bomba de carcasa,TEC-MEC,PM01,2.0,2.0,10016696X410,,3044439,1
2243,10016696,X4,COND_MEC_BOMBA Limpieza y cambio bomba ,TEC-MEC,P01,4.0,1.0,HOR002,10016696X4,COND,10,Limpieza y cambio de bomba de carcasa,TEC-MEC,PM01,2.0,2.0,10016696X410,,3044440,1
2244,10016696,W1,COND_INS_BOMBA Cambio valvul instrumento,TEC-INS,P01,4.0,1.0,HOR002,10016696W1,COND,10,Cambio de instrumento y valv instrumento,TEC-INS,PM01,2.0,1.0,10016696W110,,,
2245,10016705,X1,COND_MEC_BOMBA Mtto general reductor ,TEC-MEC,P01,4.0,1.0,HOR002,10016705X1,COND,10,Mtto general del reductor de bomba,TEC-MEC,PM01,3.0,8.0,10016705X110,,,
2246,10016705,X2,COND_MEC_BOMBA Cambio rodamientos porta ,TEC-MEC,P01,4.0,1.0,HOR002,10016705X2,COND,10,Cambio rodamientos de porta rodamiento,TEC-MEC,PM01,2.0,6.0,10016705X210,,,
2247,10016705,X3,COND_MEC_BOMBA Cambio estator bomba,TEC-MEC,P01,4.0,1.0,HOR002,10016705X3,COND,10,Cambio de estator de bomba,TEC-MEC,PM01,2.0,4.0,10016705X310,,,
2248,10016705,X4,COND_MEC_BOMBA Cambio de rotor,TEC-MEC,P01,4.0,1.0,HOR002,10016705X4,COND,10,Cambio de rotor de bomba,TEC-MEC,PM01,2.0,4.0,10016705X410,,,
2249,10016707,X1,COND_MEC_BOMBA Mtto general de reductor,TEC-MEC,P01,4.0,1.0,HOR002,10016707X1,COND,10,Mantenimiento general de reductor bomba,TEC-MEC,PM01,3.0,8.0,10016707X110,,,
2250,10016707,X2,COND_MEC_BOMBA Cambio rodamientos,TEC-MEC,P01,4.0,1.0,HOR002,10016707X2,COND,10,Cambio rodamientos porta rodamiento,TEC-MEC,PM01,2.0,6.0,10016707X210,,,
2251,10016707,X3,COND_MEC_BOMBA Cambio estator bomba,TEC-MEC,P01,4.0,1.0,HOR002,10016707X3,COND,10,Cambio de estator de bomba,TEC-MEC,PM01,2.0,4.0,10016707X310,,,
2252,10016707,X4,COND_MEC_BOMBA Cambio de rotor,TEC-MEC,P01,4.0,1.0,HOR002,10016707X4,COND,10,Cambio de rotor de bomba,TEC-MEC,PM01,2.0,4.0,10016707X410,,,
2253,10016708,X1,COND_MEC_BOMBA Mtto general de reductor,TEC-MEC,P01,4.0,1.0,HOR002,10016708X1,COND,10,Mantenimiento general de reductor bomba,TEC-MEC,PM01,3.0,8.0,10016708X110,,,
2254,10016708,X2,COND_MEC_BOMBA Cambio rodamientos,TEC-MEC,P01,4.0,1.0,HOR002,10016708X2,COND,10,Cambio rodamientos porta rodamiento,TEC-MEC,PM01,2.0,6.0,10016708X210,,,
2255,10016708,X3,COND_MEC_BOMBA Cambio estator bomba,TEC-MEC,P01,4.0,1.0,HOR002,10016708X3,COND,10,Cambio de estator de bomba,TEC-MEC,PM01,2.0,4.0,10016708X310,,,
2256,10016708,X4,COND_MEC_BOMBA Cambio de rotor,TEC-MEC,P01,4.0,1.0,HOR002,10016708X4,COND,10,Cambio de rotor de bomba,TEC-MEC,PM01,2.0,4.0,10016708X410,,,
2257,10016709,X1,COND_MEC_BOMBA Mtto general de reductor ,TEC-MEC,P01,4.0,1.0,HOR002,10016709X1,COND,10,Mtto general de reductor de bomba,TEC-MEC,PM01,3.0,8.0,10016709X110,,,
2258,10016709,X2,COND_MEC_BOMBA Cambio rodamientos,TEC-MEC,P01,4.0,1.0,HOR002,10016709X2,COND,10,Cambio rodamientos porta rodamiento,TEC-MEC,PM01,2.0,6.0,10016709X210,,,
2259,10016709,X3,COND_MEC_BOMBA Cambio estator bomba,TEC-MEC,P01,4.0,1.0,HOR002,10016709X3,COND,10,Cambio de estator de bomba,TEC-MEC,PM01,2.0,4.0,10016709X310,,,
2260,10016709,X4,COND_MEC_BOMBA Cambio de rotor,TEC-MEC,P01,4.0,1.0,HOR002,10016709X4,COND,10,Cambio de rotor de bomba,TEC-MEC,PM01,2.0,4.0,10016709X410,,,
2261,10016710,X1,COND_MEC_BOMBA Mtto general de reductor ,TEC-MEC,P01,4.0,1.0,HOR002,10016710X1,COND,10,Mtto general de reductor de bomba,TEC-MEC,PM01,3.0,8.0,10016710X110,,,
2262,10016710,X2,COND_MEC_BOMBA Cambio rodamientos,TEC-MEC,P01,4.0,1.0,HOR002,10016710X2,COND,10,Cambio rodamientos porta rodamiento,TEC-MEC,PM01,2.0,6.0,10016710X210,,,
2263,10016710,X3,COND_MEC_BOMBA Cambio estator bomba,TEC-MEC,P01,4.0,1.0,HOR002,10016710X3,COND,10,Cambio de estator de bomba,TEC-MEC,PM01,2.0,4.0,10016710X310,,,
2264,10016710,X4,COND_MEC_BOMBA Cambio de rotor,TEC-MEC,P01,4.0,1.0,HOR002,10016710X4,COND,10,Cambio de rotor de bomba,TEC-MEC,PM01,2.0,4.0,10016710X410,,,
2265,10017017,X1,COND_MEC_BOMBA Mtto general de reductor,TEC-MEC,P01,4.0,1.0,HOR002,10017017X1,COND,10,Mantenimiento general de reductor bomba,TEC-MEC,PM01,3.0,8.0,10017017X110,,,
2266,10017017,X2,COND_MEC_BOMBA Cambio rodamientos,TEC-MEC,P01,4.0,1.0,HOR002,10017017X2,COND,10,Cambio rodamientos porta rodamiento,TEC-MEC,PM01,2.0,6.0,10017017X210,,,
2267,10017017,X3,COND_MEC_BOMBA Cambio estator bomba,TEC-MEC,P01,4.0,1.0,HOR002,10017017X3,COND,10,Cambio de estator de bomba,TEC-MEC,PM01,2.0,4.0,10017017X310,,,
2268,10017017,X4,COND_MEC_BOMBA Cambio de rotor,TEC-MEC,P01,4.0,1.0,HOR002,10017017X4,COND,10,Cambio de rotor de bomba,TEC-MEC,PM01,2.0,4.0,10017017X410,,,
2269,10017017,Z1,"COND_PRED_BOMBA Cambio, alin acople alta",TEC-PRD,P01,4.0,1.0,HOR002,10017017Z1,COND,10,Cambio y alineamiento acople alta,TEC-PRD,PM01,3.0,3.0,10017017Z110,,,
2270,10017017,Z2,"COND_PRED_BOMBA Cambio, alinea acop baja",TEC-PRD,P01,4.0,1.0,HOR002,10017017Z2,COND,10,Cambio y alineamiento acople baja,TEC-PRD,PM01,3.0,3.0,10017017Z210,,,
2271,10016586,X1,COND_MEC_MAGNE Cambio faja transm polea ,TEC-MEC,P01,4.0,1.0,HOR002,10016586X1,COND,10,Cambio fajas transm polea y electroiman,TEC-MEC,PM01,2.0,2.0,10016586X110,,,
2272,10016586,X2,COND_MEC_MAGNE Cambio polea trans y faja,TEC-MEC,P01,4.0,1.0,HOR002,10016586X2,COND,10,Cambio poleas transm y fajas electroiman,TEC-MEC,PM01,2.0,2.0,10016586X210,,,
2273,10016586,X3,COND_MEC_MAGNE Cambio aceite reductor,TEC-MEC,P01,4.0,1.0,HOR002,10016586X3,COND,10,Cambio de aceite reductor electroiman,TEC-MEC,PM01,2.0,1.0,10016586X310,,,
2274,10016586,X4,COND_MEC_MAGNE Cambio del reductor ,TEC-MEC,P01,4.0,1.0,HOR002,10016586X4,COND,10,Cambio del reductor de electroiman,TEC-MEC,PM01,2.0,2.0,10016586X410,,3043161,1
2275,10016586,X5,COND_MEC_MAGNE Cambio apoyos de la polea,TEC-MEC,P01,4.0,1.0,HOR002,10016586X5,COND,10,Cambio apoyos de la polea motriz,TEC-MEC,PM01,2.0,4.0,10016586X510,,,
2276,10016586,X6,COND_MEC_MAGNE Cambio polea motriz ,TEC-MEC,P01,4.0,1.0,HOR002,10016586X6,COND,10,Cambio polea motriz de electroiman,TEC-MEC,PM01,2.0,4.0,10016586X610,,3043162,1
2277,10016586,X7,COND_MEC_MAGNE Cambio de los apoyos,TEC-MEC,P01,4.0,1.0,HOR002,10016586X7,COND,10,Cambio de los apoyos polea de cola,TEC-MEC,PM01,2.0,4.0,10016586X710,,,
2278,10016586,X8,COND_MEC_MAGNE Cambio de polea de cola ,TEC-MEC,P01,4.0,1.0,HOR002,10016586X8,COND,10,Cambio de polea de cola de electroiman,TEC-MEC,PM01,2.0,4.0,10016586X810,,3043163,1
