,pos,Actividades,Puesto,ClaseOT,ACant,AHoras,HRContador,posHRContador,Frecuencia
2361,10,Inspec gnrl motor y cables d conex 1M,TEC-ELE,PM01,2.0,0.5,MBOM063E1,MBOM063E110,S3
2362,10,Mtto general motor 2000H,TEC-ELE,PM01,2.0,4.0,MBOM063E2,MBOM063E210,HA
2363,10,Inspeccionar d instrumentos de boma 1M,TEC-INS,PM01,2.0,0.5,MBOM063I1,MBOM063I110,S3
2364,10,Mtto de instrumentos de boma 4000H,TEC-INS,PM01,2.0,1.0,MBOM063I2,MBOM063I210,HE
2365,20,Contrastacion y/o ajust d transmis 4000H,TEC-INS,PM01,2.0,1.0,MBOM063I2,MBOM063I220,HE
2366,10,Inspeccion de eje de bomba 8000H,TEC-MEC,PM01,2.0,4.0,MBOM064M1,MBOM064M110,HL
2367,20,Inspeccion general bomba 660H,TEC-MEC,PM01,2.0,4.8,MBOM064M1,MBOM064M120,H4
2368,10,Cambio de acople de bomba 8000H,TEC-MEC,PM01,2.0,4.0,MBOM064M2,MBOM064M210,HL
2369,20,Mantenimiento de carcasa de bomba 8000H,TEC-MEC,PM01,2.0,5.0,MBOM064M2,MBOM064M220,HL
2370,30,Cambio de impulsor de bomba 4000H,TEC-MEC,PM01,2.0,4.0,MBOM064M2,MBOM064M230,HE
2371,40,Camb d aceite d caja d rodamientos 4000H,TEC-MEC,PM01,2.0,2.0,MBOM064M2,MBOM064M240,HE
2372,50,Cambio de sello mecanico de bomba 4000H,TEC-MEC,PM01,2.0,3.0,MBOM064M2,MBOM064M250,HE
2373,60,Camb elementos de union de bomba 8000H,TEC-MEC,PM01,2.0,0.5,MBOM064M2,MBOM064M260,HL
2374,10,Inspeccion general motor 1M,TEC-ELE,PM01,2.0,1.0,MBOM064E1,MBOM064E110,S3
2375,10,Mtto menor de motor de bomba 4000H,TEC-ELE,PM01,2.0,1.0,MBOM064E2,MBOM064E210,HE
2376,20,Mtto preven de arrancador de bomba 8000H,TEC-ELE,PM01,2.0,2.0,MBOM064E2,MBOM064E220,HL
2377,30,Mtto general motor 8000H,TEC-ELE,PM01,2.0,4.0,MBOM064E2,MBOM064E230,HL
2378,10,Inspeccion de instrumentos de bomba 1M,TEC-INS,PM01,2.0,0.5,MBOM064I1,MBOM064I110,S3
2379,10,Mtto de instrumentos de bomba 4000H,TEC-INS,PM01,2.0,1.0,MBOM064I2,MBOM064I210,HE
2380,20,Contrastacion ajuste transmisores 4000H,TEC-INS,PM01,1.0,2.0,MBOM064I2,MBOM064I220,HE
2381,10,Monitoreo de vibracion de motor 1500H,TEC-PRD,PM01,1.0,0.5,MBOM064P1,MBOM064P110,H9
2382,20,Monitoreo de termografia de motor 1500H,TEC-PRD,PM01,1.0,0.5,MBOM064P1,MBOM064P120,H9
2383,30,Alineamiento laser acople de bomba 8000H,TEC-PRD,PM01,2.0,2.0,MBOM064P1,MBOM064P130,HL
2384,40,Monitoreo vibracion de bomba 1500H,TEC-PRD,PM01,1.0,0.5,MBOM064P1,MBOM064P140,H9
2385,50,Monit temperatura de caja de rodam 1500H,TEC-PRD,PM01,1.0,0.5,MBOM064P1,MBOM064P150,H9
2386,10,Inspeccion general bomba 660H,TEC-MEC,PM01,2.0,0.9,MBOM065M1,MBOM065M110,H4
2387,10,Mtto general de acople de bomba 4000H,TEC-MEC,PM01,2.0,1.0,MBOM065M2,MBOM065M210,HE
2388,20,Mantenimiento de carcasa de bomba 8000H,TEC-MEC,PM01,2.0,4.0,MBOM065M2,MBOM065M220,HL
2389,10,Lubricacion de rodamientos de bomba 660H,TEC-MEC,PM01,1.0,0.5,MBOM065M3,MBOM065M310,H4
2390,10,Verificacion de Termistor de motor 1A,TEC-ELE,PM01,1.0,0.5,MBOM065E1,MBOM065E110,SC
2391,20,Inspeccion general motor 1M,TEC-ELE,PM01,2.0,1.0,MBOM065E1,MBOM065E120,S3
2392,10,Mtto menor de motor de bomba 4000H,TEC-ELE,PM01,2.0,1.0,MBOM065E2,MBOM065E210,HE
2393,20,Mtto preventivo d arrancador bomba 8000H,TEC-ELE,PM01,2.0,2.0,MBOM065E2,MBOM065E220,HL
2394,30,Mtto general motor 8000H,TEC-ELE,PM01,2.0,3.5,MBOM065E2,MBOM065E230,HL
2395,10,Inspeccion de instrumentos de bomba 1M,TEC-INS,PM01,2.0,0.5,MBOM065I1,MBOM065I110,S3
2396,10,Mtto de instrumentos de bomba 8000H,TEC-INS,PM01,2.0,1.0,MBOM065I2,MBOM065I210,HL
2397,10,Monitoreo de vibracion de motor 1500H,TEC-PRD,PM01,1.0,1.0,MBOM065P1,MBOM065P110,H9
2398,20,Monitoreo de termografia de motor 1500H,TEC-PRD,PM01,1.0,0.5,MBOM065P1,MBOM065P120,H9
2399,30,Monit temp rodam. colum port rodam 1500H,TEC-PRD,PM01,1.0,0.3,MBOM065P1,MBOM065P130,H9
2400,10,Insp mantto de acople de bomba 2000H,TEC-MEC,PM01,1.0,1.0,MBOM066M1,MBOM066M110,HA
2401,20,Prueba de eficiencia de carcasa 8000H,TEC-MEC,PM01,2.0,1.0,MBOM066M1,MBOM066M120,HL
2402,30,Inspeccion general bomba 330H,TEC-MEC,PM01,2.0,0.4,MBOM066M1,MBOM066M130,H3
2403,40,Inspeccion general bomba 660H,TEC-MEC,PM01,2.0,0.6,MBOM066M1,MBOM066M140,H4
2404,10,Cambio de impulsor de bomba 4000H,TEC-MEC,PM01,3.0,6.0,MBOM066M2,MBOM066M210,HE
2405,20,Mtto general carcasa 8000H,TEC-MEC,PM01,2.0,17.0,MBOM066M2,MBOM066M220,HL
2406,10,Lubric x grasa caja rodamientos 4000H,TEC-MEC,PM01,2.0,0.5,MBOM066M3,MBOM066M310,HE
2407,10,Inspeccion general motor 2S,TEC-ELE,PM01,2.0,1.0,MBOM066E1,MBOM066E110,S2
2408,10,Mtto menor de motor de bomba 2000H,TEC-ELE,PM01,2.0,2.0,MBOM066E2,MBOM066E210,HA
2409,20,Mtto general motor 8000H,TEC-ELE,PM01,2.0,5.5,MBOM066E2,MBOM066E220,HL
2410,10,Lubricacion de motor de bomba 8000H,TEC-ELE,PM01,1.0,0.5,MBOM066E3,MBOM066E310,HL
2411,10,Inspeccion de instrumentos de bomba 1M,TEC-INS,PM01,2.0,1.0,MBOM066I1,MBOM066I110,S3
2412,10,Mtto de instrumentos de bomba 4000H,TEC-INS,PM01,2.0,2.0,MBOM066I2,MBOM066I210,HE
2413,20,"Contrast. y/o ajust transmis, valv 4000H",TEC-INS,PM01,2.0,1.0,MBOM066I2,MBOM066I220,HE
2414,10,Monitoreo de vibracion de motor 1500H,TEC-PRD,PM01,1.0,0.5,MBOM066P1,MBOM066P110,H9
2415,20,Monitoreo de termografia de motor 1500H,TEC-PRD,PM01,1.0,0.5,MBOM066P1,MBOM066P120,H9
2416,30,Monit x vibracion caja rodamientos 1500H,TEC-PRD,PM01,1.0,0.3,MBOM066P1,MBOM066P130,H9
2417,40,Monit temperat rodamientos bomba 1500H,TEC-PRD,PM01,1.0,0.3,MBOM066P1,MBOM066P140,H9
2418,10,Inspeccion de instrumentos de bomba 1M,TEC-INS,PM01,2.0,0.5,MBOM021I3,MBOM021I310,S3
2419,10,Mtto de instrumentos de bomba 8000H,TEC-INS,PM01,2.0,2.0,MBOM021I4,MBOM021I410,HL
2420,20,Contrast. y/o ajust d transmisores 4000H,TEC-INS,PM01,2.0,2.0,MBOM021I4,MBOM021I420,HE
2421,10,Inspeccion general de acople 660H,TEC-MEC,PM01,1.0,0.3,MBOM021M4,MBOM021M410,H4
2422,20,Insp mantto de acople de bomba 2000H,TEC-MEC,PM01,1.0,1.0,MBOM021M4,MBOM021M420,HA
2423,30,Inspeccion de carcasa de bomba 660H,TEC-MEC,PM01,2.0,0.3,MBOM021M4,MBOM021M430,H4
2424,40,Prueba de eficiencia de carcasa 8000H,TEC-MEC,PM01,2.0,0.5,MBOM021M4,MBOM021M440,HL
2425,50,Insp caja de rodamientos de bomba 660H,TEC-MEC,PM01,1.0,0.3,MBOM021M4,MBOM021M450,H4
2426,60,Insp sello mecanico de bomba 660H,TEC-MEC,PM01,2.0,0.3,MBOM021M4,MBOM021M460,H4
2427,10,Cambio de acople de bomba 8000H,TEC-MEC,PM01,2.0,2.0,MBOM021M5,MBOM021M510,HL
2428,20,Cambio sello mecanico de bomba 8000H,TEC-MEC,PM01,2.0,3.0,MBOM021M5,MBOM021M520,HL
2429,30,Cambio de eje de bomba 8000H,TEC-MEC,PM01,2.0,6.0,MBOM021M5,MBOM021M530,HL
2430,40,Mtto general carcasa 8000H,TEC-MEC,PM01,2.0,12.0,MBOM021M5,MBOM021M540,HL
2431,10,Lubric x grasa caja rodamientos 2000H,TEC-MEC,PM01,2.0,0.5,MBOM021M6,MBOM021M610,HA
2432,10,Verificacion de Termistor de motor 1A,TEC-ELE,PM01,2.0,0.5,MBOM021E4,MBOM021E410,SC
2433,20,Inspeccion general motor 1M,TEC-ELE,PM01,2.0,1.0,MBOM021E4,MBOM021E420,S3
2434,10,Mtto menor de motor de bomba 2000H,TEC-ELE,PM01,2.0,1.0,MBOM021E5,MBOM021E510,HA
2435,20,Mtto preventivo variador velocidad 8000H,TEC-ELE,PM01,2.0,2.0,MBOM021E5,MBOM021E520,HL
2436,30,Mtto general motor 8000H,TEC-ELE,PM01,2.0,4.5,MBOM021E5,MBOM021E530,HL
2437,10,Lubricacion de motor de bomba 13000H,TEC-ELE,PM01,2.0,0.5,MBOM021E6,MBOM021E610,HR
2438,10,Inspeccion de instrumentos de bomba 1M,TEC-INS,PM01,2.0,0.5,MBOM021I5,MBOM021I510,S3
2439,10,Mtto de instrumentos de bomba 8000H,TEC-INS,PM01,2.0,2.0,MBOM021I6,MBOM021I610,HL
2440,20,Contrast. y/o ajust d transmisores 4000H,TEC-INS,PM01,2.0,2.0,MBOM021I6,MBOM021I620,HE
2441,10,Alineamiento laser acople de bomba 8000H,TEC-PRD,PM01,3.0,2.0,MBOM021P2,MBOM021P210,HL
2442,20,Mtto general caja de rodamientos 1500H,TEC-PRD,PM01,2.0,0.3,MBOM021P2,MBOM021P220,H9
2443,30,Mtto general motor 1500H,TEC-PRD,PM01,2.0,0.8,MBOM021P2,MBOM021P230,H9
2444,10,Inspeccion de instrumentos de bomba 1M,TEC-INS,PM01,2.0,0.5,MBOM021I7,MBOM021I710,S3
2445,10,Mtto de instrumentos de bomba 8000H,TEC-INS,PM01,2.0,2.0,MBOM021I8,MBOM021I810,HL
2446,20,Contrast. y/o ajust d transmisores 4000H,TEC-INS,PM01,2.0,2.0,MBOM021I8,MBOM021I820,HE
2447,10,Inspeccion de instrumentos de bomba 1M,TEC-INS,PM01,2.0,0.5,MBOM022I3,MBOM022I310,S3
2448,10,Mtto de instrumentos de bomba 8000H,TEC-INS,PM01,2.0,2.0,MBOM022I4,MBOM022I410,HL
2449,20,Contrast. y/o ajust d transmisores 4000H,TEC-INS,PM01,2.0,2.0,MBOM022I4,MBOM022I420,HE
2450,10,Inspeccion general de motor 2S,TEC-ELE,PM01,2.0,0.5,MBOM020E4,MBOM020E410,S2
2451,10,Mtto menor de motor de bomba 2000H,TEC-ELE,PM01,2.0,2.0,MBOM020E5,MBOM020E510,HA
2452,20,Mtto preventivo variador velocidad 8000H,TEC-ELE,PM01,2.0,2.0,MBOM020E5,MBOM020E520,HL
2453,30,Mtto general motor 330H,TEC-ELE,PM01,2.0,0.5,MBOM020E5,MBOM020E530,H3
2454,40,Mtto general motor 8000H,TEC-ELE,PM01,2.0,3.5,MBOM020E5,MBOM020E540,HL
2455,10,Inspeccion de instrumentos de bomba 1M,TEC-INS,PM01,1.0,1.0,MBOM020I3,MBOM020I310,S3
2456,10,Mtto de instrumentos de bomba 660H,TEC-INS,PM01,1.0,2.0,MBOM020I4,MBOM020I410,H4
2457,20,Contrast. y/o ajust d transmisores 4000H,TEC-INS,PM01,2.0,1.0,MBOM020I4,MBOM020I420,HE
2458,10,Inspeccion general de acople 660H,TEC-MEC,PM01,1.0,0.3,MBOM067M1,MBOM067M110,H4
2459,20,Insp mantto de acople de bomba 2000H,TEC-MEC,PM01,1.0,1.0,MBOM067M1,MBOM067M120,HA
2460,30,Inspeccion general bomba 330H,TEC-MEC,PM01,2.0,0.3,MBOM067M1,MBOM067M130,H3
2461,10,Lubric x grasa caja rodamientos 4000H,TEC-MEC,PM01,2.0,0.5,MBOM067M2,MBOM067M210,HE
2462,20,Insp sello mecanico de bomba 330H,TEC-MEC,PM01,1.0,0.3,MBOM067M2,MBOM067M220,H3
2463,30,Cambio sello mecanico de bomba 8000H,TEC-MEC,PM01,2.0,3.0,MBOM067M2,MBOM067M230,HL
2464,40,Mtto general carcasa 4000H,TEC-MEC,PM01,2.0,7.0,MBOM067M2,MBOM067M240,HE
2465,50,Mtto general carcasa 8000H,TEC-MEC,PM01,2.0,4.3,MBOM067M2,MBOM067M250,HL
2466,10,Inspeccion general de motor 2S,TEC-ELE,PM01,2.0,0.5,MBOM067E1,MBOM067E110,S2
2467,10,Mtto menor de motor de bomba 2000H,TEC-ELE,PM01,2.0,2.0,MBOM067E2,MBOM067E210,HA
2468,20,Mtto preventivo variador velocidad 8000H,TEC-ELE,PM01,2.0,2.0,MBOM067E2,MBOM067E220,HL
2469,30,Mtto general motor 330H,TEC-ELE,PM01,2.0,0.5,MBOM067E2,MBOM067E230,H3
2470,40,Mtto general motor 8000H,TEC-ELE,PM01,2.0,3.5,MBOM067E2,MBOM067E240,HL
2471,10,Inspeccion de instrumentos de bomba 1M,TEC-INS,PM01,1.0,0.5,MBOM067I1,MBOM067I110,S3
2472,10,Mtto de instrumentos de bomba 660H,TEC-INS,PM01,1.0,1.0,MBOM067I2,MBOM067I210,H4
2473,20,Contrast. y/o ajust d transmisores 4000H,TEC-INS,PM01,2.0,1.0,MBOM067I2,MBOM067I220,HE
2474,10,Monitoreo de vibracion de motor 2000H,TEC-PRD,PM01,1.0,0.5,MBOM067P1,MBOM067P110,HA
2475,20,Monitoreo de termografia de motor 2000H,TEC-PRD,PM01,1.0,0.5,MBOM067P1,MBOM067P120,HA
2476,30,Monitoreo vibracion de bomba 2000H,TEC-PRD,PM01,1.0,0.3,MBOM067P1,MBOM067P130,HA
2477,40,Monit temperat rodamientos bomba 2000H,TEC-PRD,PM01,1.0,0.3,MBOM067P1,MBOM067P140,HA
2478,10,Insp general unidad conducida bomb 2000H,TEC-MEC,PM01,1.0,1.0,MBOM068M1,MBOM068M110,HA
2479,20,Inspeccion de lineas de bomba 660H,TEC-MEC,PM01,2.0,1.3,MBOM068M1,MBOM068M120,H4
2480,10,Mantenimiento menor de bomba 2000H,TEC-MEC,PM01,2.0,1.0,MBOM068M2,MBOM068M210,HA
2481,20,Cambio de diafragma de bomba 4000H,TEC-MEC,PM01,2.0,2.0,MBOM068M2,MBOM068M220,HE
2482,30,Cambio juego valvulas de bomba 8000H,TEC-MEC,PM01,2.0,2.0,MBOM068M2,MBOM068M230,HL
2483,10,Insp general unidad d control bomba 1M,TEC-ELE,PM01,2.0,2.0,MBOM068E1,MBOM068E110,S3
2484,10,Inspec estado componentes instrumen 1M,TEC-INS,PM01,2.0,0.5,MBOM057I3,MBOM057I310,S3
2485,10,Cambio sensor ruptura diafragma 4000H,TEC-INS,PM01,2.0,3.0,MBOM057I4,MBOM057I410,HE
2486,20,Limpieza y mtto instrumento bomba 4000H,TEC-INS,PM01,2.0,2.0,MBOM057I4,MBOM057I420,HE
2487,10,Inspeccion general bomba 660H,TEC-MEC,PM01,2.0,1.1,MBOM069M1,MBOM069M110,H4
2488,10,Inspeccion general reductor bomba 660H,TEC-MEC,PM01,2.0,0.5,MBOM069M2,MBOM069M210,H4
2489,20,Mtto menor de reductor de bomba 4000H,TEC-MEC,PM01,2.0,2.3,MBOM069M2,MBOM069M220,HE
2490,30,Cambio aceite porta rodamiento 4000H,TEC-MEC,PM01,2.0,2.0,MBOM069M2,MBOM069M230,HE
2491,40,Cambio empaques succion y descarga 4000H,TEC-MEC,PM01,2.0,1.0,MBOM069M2,MBOM069M240,HE
2492,50,Mtto menor del rotor de bomba 4000H,TEC-MEC,PM01,2.0,2.0,MBOM069M2,MBOM069M250,HE
2493,60,Mtto general estator 8000H,TEC-MEC,PM01,2.0,5.0,MBOM069M2,MBOM069M260,HL
2494,10,Inspeccion motor electrico de bomba 1M,TEC-ELE,PM01,2.0,0.5,MBOM069E1,MBOM069E110,S3
2495,10,Limpiar la superficie del motor 1500H,TEC-ELE,PM01,2.0,2.0,MBOM069E2,MBOM069E210,H9
2496,10,Inspeccion de instrumentos de bomba 1M,TEC-INS,PM01,2.0,0.5,MBOM069I1,MBOM069I110,S3
2497,10,Mtto de instrumentos de bomba 4000H,TEC-INS,PM01,2.0,2.0,MBOM069I2,MBOM069I210,HE
2498,20,Calibracion de transmisores bomba 4000H,TEC-INS,PM01,2.0,1.0,MBOM069I2,MBOM069I220,HE
2499,10,Monitoreo de reductor de bomba 1500H,TEC-PRD,PM01,1.0,0.5,MBOM069P1,MBOM069P110,H9
2500,20,Monitoreo porta rodamiento bomba 1500H,TEC-PRD,PM01,1.0,0.5,MBOM069P1,MBOM069P120,H9
2501,10,Inspeccion general bomba 660H,TEC-MEC,PM01,2.0,1.1,MBOM070M1,MBOM070M110,H4
2502,10,Cambio aceite porta rod bomba 4000H,TEC-MEC,PM01,2.0,2.0,MBOM070M2,MBOM070M210,HE
2503,20,Cambio de empaques estator bomba 4000H,TEC-MEC,PM01,2.0,1.0,MBOM070M2,MBOM070M220,HE
2504,30,Mtto general de rotor de bomba 4000H,TEC-MEC,PM01,2.0,2.0,MBOM070M2,MBOM070M230,HE
2505,40,Mtto general reductor 660H,TEC-MEC,PM01,2.0,0.4,MBOM070M2,MBOM070M240,H4
2506,50,Mtto general reductor 4000H,TEC-MEC,PM01,2.0,2.3,MBOM070M2,MBOM070M250,HE
2507,60,Mtto general estator 8000H,TEC-MEC,PM01,2.0,5.0,MBOM070M2,MBOM070M260,HL
2508,10,Inspeccion general de motor y cable 1M,TEC-ELE,PM01,2.0,0.5,MBOM070E1,MBOM070E110,S3
2509,10,Mtto general de motor electrico 1500H,TEC-ELE,PM01,2.0,2.0,MBOM070E2,MBOM070E210,H9
2510,10,Inspeccion de instrumentos de bomba 1M,TEC-INS,PM01,2.0,0.5,MBOM070I1,MBOM070I110,S3
2511,10,Mtto menos intrumentos de bomba 4000H,TEC-INS,PM01,2.0,3.0,MBOM070I2,MBOM070I210,HE
2512,20,Calibracion instrumento transmisor 4000H,TEC-INS,PM01,2.0,1.0,MBOM070I2,MBOM070I220,HE
2513,10,Monitoreo de reductor de bomba 1500H,TEC-PRD,PM01,1.0,0.5,MBOM070P1,MBOM070P110,H9
2514,20,Monitoreo porta rodamiento bomba 1500H,TEC-PRD,PM01,1.0,0.5,MBOM070P1,MBOM070P120,H9
2515,10,Inspeccion de instrumentos de bomba 1M,TEC-INS,PM01,2.0,0.5,MBOM070I3,MBOM070I310,S3
2516,10,Mtto menos intrumentos de bomba 4000H,TEC-INS,PM01,2.0,3.0,MBOM070I4,MBOM070I410,HE
2517,20,Calibracion instrumento transmisor 4000H,TEC-INS,PM01,2.0,1.0,MBOM070I4,MBOM070I420,HE
2518,10,Inspeccion general bomba 660H,TEC-MEC,PM01,2.0,1.1,MBOM071M1,MBOM071M110,H4
2519,10,Inspeccion menor de reductor bomba 660H,TEC-MEC,PM01,2.0,0.5,MBOM071M2,MBOM071M210,H4
2520,20,Cambio de aceite reductor 4000H,TEC-MEC,PM01,2.0,2.3,MBOM071M2,MBOM071M220,HE
2521,30,Cambio de aceite porta rodamiento 4000H,TEC-MEC,PM01,2.0,2.0,MBOM071M2,MBOM071M230,HE
2522,40,Cambio empaque succion y descarga 4000H,TEC-MEC,PM01,2.0,1.0,MBOM071M2,MBOM071M240,HE
2523,50,Mtto menor de rotor de bomba 4000H,TEC-MEC,PM01,2.0,2.0,MBOM071M2,MBOM071M250,HE
2524,60,Mtto general estator 8000H,TEC-MEC,PM01,2.0,5.0,MBOM071M2,MBOM071M260,HL
2525,10,Inspeccion general de motor y cable 1M,TEC-ELE,PM01,2.0,0.5,MBOM071E1,MBOM071E110,S3
2526,10,Mtto menor motor electrico bomba 1500H,TEC-ELE,PM01,2.0,2.0,MBOM071E2,MBOM071E210,H9
2527,10,Inspeccion de instrumentos de bomba 1M,TEC-INS,PM01,2.0,0.5,MBOM071I1,MBOM071I110,S3
2528,10,Mtto menor instrumentos de bomba 4000H,TEC-INS,PM01,2.0,2.0,MBOM071I2,MBOM071I210,HE
2529,20,Calibracion instrumento transmisor 4000H,TEC-INS,PM01,2.0,1.0,MBOM071I2,MBOM071I220,HE
2530,10,Monitoreo de reductor de bomba 1500H,TEC-PRD,PM01,1.0,0.5,MBOM071P1,MBOM071P110,H9
2531,20,Monitoreo porta rodamiento bomba 1500H,TEC-PRD,PM01,1.0,0.5,MBOM071P1,MBOM071P120,H9
2532,10,Inspeccion de instrumentos de bomba 1M,TEC-INS,PM01,2.0,0.5,MBOM071I3,MBOM071I310,S3
2533,10,Mtto menor instrumentos de bomba 4000H,TEC-INS,PM01,2.0,2.0,MBOM071I4,MBOM071I410,HE
2534,20,Calibracion instrumento transmisor 4000H,TEC-INS,PM01,2.0,1.0,MBOM071I4,MBOM071I420,HE
2535,10,Inspeccion fugas sellos reductor 4000H,TEC-MEC,PM01,2.0,0.3,MBOM072M1,MBOM072M110,HE
2536,20,Inspeccion general bomba 660H,TEC-MEC,PM01,2.0,2.0,MBOM072M1,MBOM072M120,H4
2537,10,Ajuste pernos acople alta bomba 4000H,TEC-MEC,PM01,2.0,0.5,MBOM072M2,MBOM072M210,HE
2538,20,Cambio aceite de reductor bomba 16000H,TEC-MEC,PM01,2.0,2.0,MBOM072M2,MBOM072M220,HV
2539,30,Ajuste pernos acople baja bomba 4000H,TEC-MEC,PM01,2.0,0.5,MBOM072M2,MBOM072M230,HE
2540,40,Cambio empaque succion y descarga 4000H,TEC-MEC,PM01,2.0,1.0,MBOM072M2,MBOM072M240,HE
2541,50,Limpieza y lavado rotor bomba 4000H,TEC-MEC,PM01,2.0,2.0,MBOM072M2,MBOM072M250,HE
2542,60,Mtto general estator 8000H,TEC-MEC,PM01,2.0,5.0,MBOM072M2,MBOM072M260,HL
2543,10,Lubricacion porta rodamiento bomba 660H,TEC-MEC,PM01,2.0,0.3,MBOM072M3,MBOM072M310,H4
2544,10,Inspeccion general de motor y cable 1M,TEC-ELE,PM01,2.0,0.5,MBOM072E1,MBOM072E110,S3
2545,10,Mtto general motor 2000H,TEC-ELE,PM01,2.0,2.5,MBOM072E2,MBOM072E210,HA
2546,10,"Monitoreo vibracio, temp reductor 2000H",TEC-PRD,PM01,1.0,0.5,MBOM072P1,MBOM072P110,HA
2547,20,Monitoreo vibracion y temp porta 2000H,TEC-PRD,PM01,1.0,0.5,MBOM072P1,MBOM072P120,HA
2548,10,Inspeccion desgaste elemen interno 4000H,TEC-MEC,PM01,2.0,2.0,MMAG001M1,MMAG001M110,HE
2549,20,Inspeccion general magneto 660H,TEC-MEC,PM01,2.0,2.5,MMAG001M1,MMAG001M120,H4
2550,10,Mtto general reductor electroiman 8000H,TEC-MEC,PM01,2.0,2.0,MMAG001M2,MMAG001M210,HL
2551,10,Lubricacion con grasa apoyos polea 660H,TEC-MEC,PM01,2.0,2.0,MMAG001M3,MMAG001M310,H4
2552,20,Lubricacion con grasa apoyos polea 660H,TEC-MEC,PM01,2.0,2.0,MMAG001M3,MMAG001M320,H4
2553,30,Lubric grasa apoyo polea tensora 660H,TEC-MEC,PM01,2.0,2.0,MMAG001M3,MMAG001M330,H4
2554,10,Inspeccion general motor 1M,TEC-ELE,PM01,2.0,1.0,MMAG001E1,MMAG001E110,S3
2555,10,Mtto general motor 8000H,TEC-ELE,PM01,2.0,4.5,MMAG001E2,MMAG001E210,HL
2556,10,Inspec instrumentos del electroiman 1M,TEC-INS,PM01,2.0,0.5,MMAG001I1,MMAG001I110,S3
2557,10,Mtto de instrumentos electroiman 4000H,TEC-INS,PM01,2.0,1.0,MMAG001I2,MMAG001I210,HE
2558,20,Limpieza panel contr rectificador 1500H,TEC-INS,PM01,2.0,0.5,MMAG001I2,MMAG001I220,H9
2559,30,Mtto panel control rectificador 4000H,TEC-INS,PM01,2.0,1.0,MMAG001I2,MMAG001I230,HE
2560,10,Monitoreo termografia motor elec 1500H,TEC-PRD,PM01,1.0,0.5,MMAG001P1,MMAG001P110,H9
2561,20,Muestreo de aceite de reductor 660H,TEC-PRD,PM01,2.0,1.0,MMAG001P1,MMAG001P120,H4
2562,10,Inspeccion general motor 1M,TEC-ELE,PM01,2.0,1.0,MBOM013E7,MBOM013E710,S3
2563,10,Mtto menor de motor de bomba 4000H,TEC-ELE,PM01,2.0,1.0,MBOM013E8,MBOM013E810,HE
2564,20,Mtto preventivo d arrancador 8000H,TEC-ELE,PM01,2.0,2.0,MBOM013E8,MBOM013E820,HL
2565,30,Mtto general motor 8000H,TEC-ELE,PM01,2.0,5.0,MBOM013E8,MBOM013E830,HL
2566,10,Lubricacion de motor de bomba 20000H,TEC-ELE,PM01,2.0,0.5,MBOM013E9,MBOM013E910,HZ
2567,10,Inspeccion de instrumentos de bomba 1M,TEC-INS,PM01,1.0,0.5,MBOM013I5,MBOM013I510,S3
2568,10,Mtto de instrumentos de bomba 4000H,TEC-INS,PM01,1.0,1.0,MBOM013I6,MBOM013I610,HE
2569,10,Inspeccion general motor 1M,TEC-ELE,PM01,2.0,1.0,MBOM013EA,MBOM013EA10,S3
2570,10,Mtto menor de motor de bomba 4000H,TEC-ELE,PM01,2.0,1.0,MBOM013EB,MBOM013EB10,HE
2571,20,Mtto preventivo d arrancador bomba 8000H,TEC-ELE,PM01,2.0,2.0,MBOM013EB,MBOM013EB20,HL
2572,30,Mtto general motor 8000H,TEC-ELE,PM01,2.0,5.0,MBOM013EB,MBOM013EB30,HL
2573,10,Lubricacion de motor de bomba 10000H,TEC-ELE,PM01,2.0,0.5,MBOM013EC,MBOM013EC10,HN
2574,10,Inspeccion d instrumentos de bomba 1M,TEC-INS,PM01,1.0,0.5,MBOM013I7,MBOM013I710,S3
2575,10,Mtto de instrumentos de bomba 4000H,TEC-INS,PM01,1.0,1.0,MBOM013I8,MBOM013I810,HE
2576,10,Inspeccion de instrumentos de bomba 1M,TEC-INS,PM01,1.0,0.5,MBOM012I3,MBOM012I310,S3
2577,10,Mtto de instrumentos de bomba 4000H,TEC-INS,PM01,1.0,1.0,MBOM012I4,MBOM012I410,HE
2578,10,Insp element union y posibles fugas 660H,TEC-MEC,PM01,1.0,0.5,MBOM073M1,MBOM073M110,H4
2579,20,Inspecc menor d eje d eje de bomba 4000H,TEC-MEC,PM01,1.0,0.5,MBOM073M1,MBOM073M120,HE
2580,10,Cambio tapa carcasa conjunto bomba 8000H,TEC-MEC,PM01,2.0,2.0,MBOM073M2,MBOM073M210,HL
2581,20,Cambio impulsor de bomba 8000H,TEC-MEC,PM01,2.0,1.0,MBOM073M2,MBOM073M220,HL
2582,30,Mtto de eje de eje de bomba 8000H,TEC-MEC,PM01,2.0,2.0,MBOM073M2,MBOM073M230,HL
2583,40,Cambio sello mecanico de bomba 8000H,TEC-MEC,PM01,2.0,1.0,MBOM073M2,MBOM073M240,HL
2584,10,Inspecc general d motor elect bomba 1M,TEC-ELE,PM01,2.0,0.5,MBOM073E1,MBOM073E110,S3
2585,10,Mtto menor de motor elect de bomba 2000H,TEC-ELE,PM01,2.0,2.0,MBOM073E2,MBOM073E210,HA
2586,10,Inspeccion de instrumentos de bomba 1M,TEC-INS,PM01,2.0,0.5,MBOM073I1,MBOM073I110,S3
