,key_dutie,Primary task detail activity,Maintenance type,Specialist,Constraint,Time,Amount Craft,Frequency,Unidad Periodo,Date task done,Man hour,Strategy
303,3242-PU-743|01-01-12,"Limpiar el área donde se va a tomar la medición, determinar la distancia de medición apropiada del área que queremos medir que es medible o visible, el Angulo de visión, el objeto identificable más pequeño y el objeto medible/marca de medición más pequeño, tomar termografía al motor, la captura debe ser tomada a todo el motor, descargar la captura en la computadora y realizar el análisis de la toma. (Considerar que la temperatura real del estator es aproximadamente 15 a 20°C de la temperatura medida).",PRED,TEC-PRD,MAR,0.5,1,1500.0,H,2021-04-01,0.5,1500H
304,3242-PU-743|02-02-02,"Monitorear el nivel de vibración de los rodamientos del reductor realizando medidas de aceleración y velocidad, cada punto de medición deberá contener la posición vertical, horizontal y axial, comparar el valor medido de acuerdo a las ISO 10816 y/o el estándar de vibración del área.",PRED,TEC-PRD,MAR,0.25,1,1500.0,H,2021-04-01,0.25,1500H
305,3242-PU-743|02-02-03,Utilizar la cámara termográfica para tomar lectura de temperatura en los rodamientos verificando que no exceda 80°C.,PRED,TEC-PRD,MAR,0.25,1,1500.0,H,2021-04-01,0.25,1500H
306,2262-PU-219|01-01-11,"Utilizando el colector de vibración realizar las mediciones en los rodamientos en tres puntos (vertical, horizontal y axial). Verificar que la vibración no exceda los 5 mm/seg, registrar las mediciones tomadas en los puntos antes descritos, descargar y comparar los datos obtenidos con los niveles de alerta y peligro.",PRED,TEC-PRD,MAR,1.0,1,1500.0,H,2021-04-01,1.0,1500H
307,2262-PU-219|01-01-12,"Limpiar el área donde se va a tomar la medición, determinar la distancia de medición apropiada del área que queremos medir que es medible o visible, el Angulo de visión, el objeto identificable más pequeño y el objeto medible/marca de medición más pequeño, tomar termografía al motor, la captura debe ser tomada a todo el motor, descargar la captura en la computadora y realizar el análisis de la toma. (Considerar que la temperatura real del estator es aproximadamente 15 a 20°C de la temperatura medida).",PRED,TEC-PRD,MAR,0.5,1,1500.0,H,2021-04-01,0.5,1500H
308,2262-PU-219|01-03-04,"Corregir defectos de pie cojo en el equipo móvil, diagnosticar el desalineamiento con equipo laser, lainar los puntos de anclaje del equipo móvil así como los desplazamientos horizontales según los datos del equipo de alineamiento laser, torquear pernos de anclaje, realizar medición de estado final de alineamiento dentro de valores de tolerancia con el equipo de alineamiento.",PRED,TEC-PRD,DET,2.0,2,4000.0,H,2021-04-01,4.0,4000H
309,2262-PU-219|01-04-06,"Monitorear el nivel de vibración de los rodamientos del reductor realizando medidas de aceleración y velocidad, cada punto de medición deberá contener la posición vertical, horizontal y axial, comparar el valor medido de acuerdo a las ISO 10816 y/o el estándar de vibración del área.",PRED,TEC-PRD,MAR,0.25,1,1500.0,H,2021-04-01,0.25,1500H
310,2262-PU-219|01-04-07,Utilizar la cámara termográfica para tomar lectura de temperatura en los rodamientos verificando que no exceda 80°C.,PRED,TEC-PRD,MAR,0.25,1,1500.0,H,2021-04-01,0.25,1500H
311,2284-PU-279|01-01-07,Monitoreo de vibración y temperatura.,PRED,TEC-PRD,DET,1.0,2,2000.0,H,2021-04-01,2.0,2000H
312,2284-PU-279|02-01-04,Monitoreo de vibración y temperatura.,PRED,TEC-PRD,DET,1.0,2,2000.0,H,2021-04-01,2.0,2000H
313,2284-PU-291|01-01-07,Monitoreo de vibración y temperatura.,PRED,TEC-PRD,DET,1.0,2,2000.0,H,2021-04-01,2.0,2000H
314,2284-PU-291|01-02-02,Cambio y alineamiento de acople.,PRED,TEC-PRD,DET,2.0,3,8000.0,H,2021-04-01,6.0,8000H
315,2284-PU-291|02-01-04,Monitoreo de vibración y temperatura.,PRED,TEC-PRD,DET,1.0,2,2000.0,H,2021-04-01,2.0,2000H
316,3122-CV-319|01-01-13,"Utilizando el colector de vibración realizar las mediciones en los rodamientos en tres puntos (vertical, horizontal y axial). Verificar que la vibración no exceda los 5 mm/seg, registrar las mediciones tomadas en los puntos antes descritos, descargar y comparar los datos obtenidos con los niveles de alerta y peligro.",PRED,TEC-PRD,MAR,1.0,1,660.0,H,2021-04-01,1.0,660H
317,3122-CV-319|01-01-14,"Limpiar el área donde se va a tomar la medición, determinar la distancia de medición apropiada del área que queremos medir que es medible o visible, el Angulo de visión, el objeto identificable más pequeño y el objeto medible/marca de medición más pequeño, tomar termografía al motor, la captura debe ser tomada a todo el motor, descargar la captura en la computadora y realizar el análisis de la toma. (Considerar que la temperatura real del estator es aproximadamente 15 a 20°C de la temperatura medida).",PRED,TEC-PRD,MAR,0.5,1,660.0,H,2021-04-01,0.5,660H
318,3122-CV-319|01-09-08,"Monitorear el nivel de vibración de los rodamientos del reductor realizando medidas de aceleración y velocidad, cada punto de medición deberá contener la posición vertical, horizontal y axial, comparar el valor medido de acuerdo a las ISO 10816 y/o el estándar de vibración del área.",PRED,TEC-PRD,MAR,0.25,1,660.0,H,2021-04-01,0.25,660H
319,3122-CV-319|01-09-09,"Tomar parámetros de temperatura de los componentes internos con la cámara termográfica, cada punto deberá ser comparado de acuerdo a la norma ISO 18436-7 y/o el estándar de termografía del área.",PRED,TEC-PRD,MAR,0.25,1,660.0,H,2021-04-01,0.25,660H
320,3122-CV-319|02-02-06,"Monitorear el nivel de vibración de los rodamientos realizando medidas de aceleración y velocidad, cada punto de medición deberá contener la posición vertical, horizontal y axial, comparar el valor medido de acuerdo a las ISO 10816 y/o el estándar de vibración del área.",PRED,TEC-PRD,MAR,0.25,1,660.0,H,2021-04-01,0.25,660H
321,3122-CV-319|02-02-07,"Tomar parámetros de temperatura de los componentes internos con la cámara termográfica, cada punto deberá ser comparado de acuerdo a la norma ISO 18436-7 y/o el estándar de termografía del área.",PRED,TEC-PRD,MAR,0.25,1,660.0,H,2021-04-01,0.25,660H
322,3122-CV-319|02-03-06,"Monitorear el nivel de vibración de los rodamientos realizando medidas de aceleración y velocidad, cada punto de medición deberá contener la posición vertical, horizontal y axial, comparar el valor medido de acuerdo a las ISO 10816 y/o el estándar de vibración del área.",PRED,TEC-PRD,MAR,0.25,1,660.0,H,2021-04-01,0.25,660H
323,3122-CV-319|02-03-07,"Tomar parámetros de temperatura de los componentes internos con la cámara termográfica, cada punto deberá ser comparado de acuerdo a la norma ISO 18436-7 y/o el estándar de termografía del área.",PRED,TEC-PRD,MAR,0.25,1,660.0,H,2021-04-01,0.25,660H
324,3122-CV-319|02-04-06,"Monitorear el nivel de vibración de los rodamientos realizando medidas de aceleración y velocidad, cada punto de medición deberá contener la posición vertical, horizontal y axial, comparar el valor medido de acuerdo a las ISO 10816 y/o el estándar de vibración del área.",PRED,TEC-PRD,MAR,0.25,1,660.0,H,2021-04-01,0.25,660H
325,3122-CV-319|02-04-07,"Tomar parámetros de temperatura de los componentes internos con la cámara termográfica, cada punto deberá ser comparado de acuerdo a la norma ISO 18436-7 y/o el estándar de termografía del área.",PRED,TEC-PRD,MAR,0.25,1,660.0,H,2021-04-01,0.25,660H
326,3122-CV-319|02-05-06,"Monitorear el nivel de vibración de los rodamientos realizando medidas de aceleración y velocidad, cada punto de medición deberá contener la posición vertical, horizontal y axial, comparar el valor medido de acuerdo a las ISO 10816 y/o el estándar de vibración del área.",PRED,TEC-PRD,MAR,0.25,1,660.0,H,2021-04-01,0.25,660H
327,3122-CV-319|02-05-07,"Tomar parámetros de temperatura de los componentes internos con la cámara termográfica, cada punto deberá ser comparado de acuerdo a la norma ISO 18436-7 y/o el estándar de termografía del área.",PRED,TEC-PRD,MAR,0.25,1,660.0,H,2021-04-01,0.25,660H
328,3221-CV-312|01-01-12,"Utilizando el colector de vibración realizar las mediciones en los rodamientos en tres puntos (vertical, horizontal y axial). Verificar que la vibración no exceda los 5 mm/seg, registrar las mediciones tomadas en los puntos antes descritos, descargar y comparar los datos obtenidos con los niveles de alerta y peligro.",PRED,TEC-PRD,MAR,1.0,1,660.0,H,2021-04-01,1.0,660H
329,3221-CV-312|01-01-13,"Limpiar el área donde se va a tomar la medición, determinar la distancia de medición apropiada del área que queremos medir que es medible o visible, el Angulo de visión, el objeto identificable más pequeño y el objeto medible/marca de medición más pequeño, tomar termografía al motor, la captura debe ser tomada a todo el motor, descargar la captura en la computadora y realizar el análisis de la toma. (Considerar que la temperatura real del estator es aproximadamente 15 a 20°C de la temperatura medida).",PRED,TEC-PRD,MAR,0.5,1,660.0,H,2021-04-01,0.5,660H
330,3221-CV-312|01-09-07,"Monitorear el nivel de vibración de los rodamientos del reductor realizando medidas de aceleración y velocidad, cada punto de medición deberá contener la posición vertical, horizontal y axial, comparar el valor medido de acuerdo a las ISO 10816 y/o el estándar de vibración del área.",PRED,TEC-PRD,MAR,0.25,1,660.0,H,2021-04-01,0.25,660H
331,3221-CV-312|01-09-08,"Tomar parámetros de temperatura de los componentes internos con la cámara termográfica, cada punto deberá ser comparado de acuerdo a la norma ISO 18436-7 y/o el estándar de termografía del área.",PRED,TEC-PRD,MAR,0.25,1,660.0,H,2021-04-01,0.25,660H
332,3221-CV-312|02-02-06,"Monitorear el nivel de vibración de los rodamientos realizando medidas de aceleración y velocidad, cada punto de medición deberá contener la posición vertical, horizontal y axial, comparar el valor medido de acuerdo a las ISO 10816 y/o el estándar de vibración del área.",PRED,TEC-PRD,MAR,0.25,1,660.0,H,2021-04-01,0.25,660H
333,3221-CV-312|02-02-07,"Tomar parámetros de temperatura de los componentes internos con la cámara termográfica, cada punto deberá ser comparado de acuerdo a la norma ISO 18436-7 y/o el estándar de termografía del área.",PRED,TEC-PRD,MAR,0.25,1,660.0,H,2021-04-01,0.25,660H
334,3221-CV-312|02-03-06,"Monitorear el nivel de vibración de los rodamientos realizando medidas de aceleración y velocidad, cada punto de medición deberá contener la posición vertical, horizontal y axial, comparar el valor medido de acuerdo a las ISO 10816 y/o el estándar de vibración del área.",PRED,TEC-PRD,MAR,0.25,1,660.0,H,2021-04-01,0.25,660H
335,3221-CV-312|02-03-07,"Tomar parámetros de temperatura de los componentes internos con la cámara termográfica, cada punto deberá ser comparado de acuerdo a la norma ISO 18436-7 y/o el estándar de termografía del área.",PRED,TEC-PRD,MAR,0.25,1,660.0,H,2021-04-01,0.25,660H
336,3335-CN-303|03-01-09,"Monitorear el nivel de vibración de los rodamientos del reductor realizando medidas de aceleración y velocidad, cada punto de medición deberá contener la posición vertical, horizontal y axial, comparar el valor medido de acuerdo a l norma ISO 10816 y/o el estándar de vibración del área.",PRED,TEC-PRD,MAR,0.5,1,330.0,H,2021-04-01,0.5,330H
337,3335-CN-303|03-01-10,Utilizando el pirometro tomar lectura de temperatura en los rodamientos verificando que no exceda según manual de fabricante.,PRED,TEC-PRD,MAR,0.25,1,330.0,H,2021-04-01,0.25,330H
338,3335-CN-303|03-04-05,"Monitorear el nivel de vibración de los rodamientos del reductor realizando medidas de aceleración y velocidad, cada punto de medición deberá contener la posición vertical, horizontal y axial, comparar el valor medido de acuerdo a l norma ISO 10816 y/o el estándar de vibración del área.",PRED,TEC-PRD,MAR,0.5,2,330.0,H,2021-04-01,1.0,330H
339,3335-CN-303|03-04-06,Tomar parámetros de temperatura con la cámara termográfica en los soportes de rodamientos ( lado libre y de accionamiento) para determinar la condición de los rodamientos para su reemplazo. Tomar parametros de temperatura en los carters de aceite para determinar su condición y estado.,PRED,TEC-PRD,MAR,0.5,2,330.0,H,2021-04-01,1.0,330H
340,2284-PU-295|01-01-07,Monitoreo de vibración y temperatura.,PRED,TEC-PRD,DET,1.0,2,2000.0,H,2021-04-01,2.0,2000H
341,2284-PU-295|01-02-03,Alineamiento de acople.,PRED,TEC-PRD,DET,1.5,2,8000.0,H,2021-04-01,3.0,8000H
342,2284-PU-295|02-01-04,Monitoreo de vibración y temperatura.,PRED,TEC-PRD,DET,1.0,2,2000.0,H,2021-04-01,2.0,2000H
343,3324-PU-340|01-02-03,Monitoreo de vibración y temperatura.,PRED,TEC-PRD,MAR,0.5,1,2000.0,H,2021-04-01,0.5,2000H
344,3324-PU-340|02-01-02,Monitoreo de vibración y temperatura.,PRED,TEC-PRD,DET,0.5,1,2000.0,H,2021-04-01,0.5,2000H
345,3324-PU-342|01-01-11,"Utilizando el colector de vibración realizar las mediciones en los rodamientos en tres puntos (vertical, horizontal y axial). Verificar que la vibración no exceda los 5 mm/seg, registrar las mediciones tomadas en los puntos antes descritos, descargar y comparar los datos obtenidos con los niveles de alerta y peligro.",PRED,TEC-PRD,MAR,1.0,1,1500.0,H,2021-04-01,1.0,1500H
346,3324-PU-342|01-01-12,"Limpiar el área donde se va a tomar la medición, determinar la distancia de medición apropiada del área que queremos medir que es medible o visible, el Angulo de visión, el objeto identificable más pequeño y el objeto medible/marca de medición más pequeño, tomar termografía al motor, la captura debe ser tomada a todo el motor, descargar la captura en la computadora y realizar el análisis de la toma. (Considerar que la temperatura real del estator es aproximadamente 15 a 20°C de la temperatura medida).",PRED,TEC-PRD,MAR,0.5,1,1500.0,H,2021-04-01,0.5,1500H
347,3324-PU-342|01-03-04,"Realizar alineamiento en grueso de eje motor con eje de bomba, verificar alineamiento con reloj comparador o alineador láser según corresponda, montar acople y verificar operatividad de la transmisión.",PRED,TEC-PRD,DET,1.0,3,8000.0,H,2021-04-01,3.0,8000H
348,3324-PU-342|02-03-02,Utilizar la cámara termográfica para tomar lectura de temperatura en los rodamientos verificando que no exceda 80°C.,PRED,TEC-PRD,MAR,0.25,1,1500.0,H,2021-04-01,0.25,1500H
349,2122-FA-210|02-01-05,Monitoreo de vibración y temperatura.,PRED,TEC-PRD,MAR,2.0,2,2000.0,H,2021-04-01,4.0,2000H
350,2145-DC-203|01-01-05,Monitoreo de vibración.,PRED,TEC-PRD,MAR,0.5,1,2000.0,H,2021-04-01,0.5,2000H
